chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta,
0.0,-13.42378044128418,-16.259469985961914,-0.044655896723270416,8.05688190460205,0.0,0.0,0.0,32651562.0,6203.0,383.0,0.0
0.0,-8.562640190124512,-15.449275970458984,-0.05556144565343857,8.05688190460205,0.0,0.0,0.0,32658072.0,12713.0,383.0,0.0
0.0,-0.8657979965209961,-14.233972549438477,-0.05556144565343857,8.057934761047363,0.0,0.0,0.0,32664584.0,19226.0,383.0,0.0
0.0,-10.58812141418457,-17.06966209411621,-0.058714233338832855,8.058675765991211,0.0,0.0,0.0,32671132.0,25773.0,383.0,0.0
0.0,-11.803409576416016,-16.259469985961914,-0.058714233338832855,8.058675765991211,0.0,0.0,0.0,32677644.0,32286.0,383.0,0.0
0.0,-10.993218421936035,-18.284950256347656,-0.057473789900541306,8.05652141571045,0.0,0.0,0.0,32683076.0,37716.0,383.0,0.0
0.0,-10.183025360107422,-16.259469985961914,-0.057473789900541306,8.05652141571045,0.0,0.0,0.0,32689244.0,43884.0,383.0,0.0
0.0,-12.20850658416748,-17.879852294921875,-0.05545807257294655,8.053976058959961,0.0,0.0,0.0,32695174.0,49815.0,383.0,0.0
0.0,-13.018699645996094,-17.06966209411621,-0.05545807257294655,8.053976058959961,0.0,0.0,0.0,32701092.0,55734.0,383.0,0.0
0.0,-12.613602638244629,-19.095142364501953,-0.07365121692419052,8.056140899658203,0.0,0.0,0.0,32707016.0,61658.0,383.0,0.0
0.0,-10.183025360107422,-17.879852294921875,-0.07365121692419052,8.056140899658203,0.0,0.0,0.0,32713528.0,68170.0,383.0,0.0
0.0,-6.942241668701172,-14.233972549438477,-0.07210066169500351,8.0582857131958,0.0,0.0,0.0,32720092.0,74734.0,383.0,0.0
0.0,-10.993218421936035,-18.284950256347656,-0.07210066169500351,8.0582857131958,0.0,0.0,0.0,32726604.0,81245.0,383.0,0.0
0.0,-11.398314476013184,-18.690046310424805,-0.05194348841905594,8.0582857131958,0.0,0.0,0.0,32733152.0,87793.0,383.0,0.0
0.0,-8.562640190124512,-15.854372024536133,-0.05194348841905594,8.0582857131958,0.0,0.0,0.0,32739674.0,94315.0,383.0,0.0
0.0,-9.777929306030273,-16.259469985961914,-0.05090978741645813,8.05657958984375,0.0,0.0,0.0,32746182.0,100823.0,383.0,0.0
0.0,-12.20850658416748,-16.66456413269043,-0.05090978741645813,8.056452751159668,0.0,0.0,0.0,32752700.0,107341.0,383.0,0.0
0.0,-10.58812141418457,-16.66456413269043,-0.05850749462842941,8.056452751159668,0.0,0.0,0.0,32758024.0,112666.0,383.0,0.0
0.0,-10.993218421936035,-18.690046310424805,-0.05850749462842941,8.056687355041504,0.0,0.0,0.0,32764042.0,118683.0,383.0,0.0
0.0,-10.993218421936035,-17.06966209411621,-0.03690313547849655,8.056687355041504,0.0,0.0,0.0,32770212.0,124853.0,383.0,0.0
0.0,-12.613602638244629,-17.879852294921875,-0.03690313547849655,8.056404113769531,0.0,0.0,0.0,32776188.0,130830.0,383.0,0.0
0.0,-12.613602638244629,-16.66456413269043,-0.02858184091746807,8.056404113769531,0.0,0.0,0.0,32782122.0,136763.0,383.0,0.0
