chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta
-23.14610481262207,0.0,-13.42378044128418,0.38350316882133484,7.612053871154785,0.0,0.0,1.0,1540122112.0,311963.0,410.0,0.0
-17.06966209411621,0.0,-15.449275970458984,0.38350316882133484,7.612863063812256,0.0,0.0,1.0,1540128768.0,318498.0,410.0,0.0
-20.31041717529297,0.0,-15.044179916381836,0.387741357088089,7.612863063812256,0.0,0.0,1.0,1540134016.0,323826.0,410.0,0.0
-20.31041717529297,0.0,-14.639083862304688,0.387741357088089,7.614081859588623,0.0,0.0,1.0,1540140032.0,329804.0,410.0,0.0
-19.095142364501953,0.0,-15.449275970458984,0.377145916223526,7.614081859588623,0.0,0.0,1.0,1540146176.0,335977.0,410.0,0.0
-20.715526580810547,0.0,-16.66456413269043,0.377145916223526,7.6136040687561035,0.0,0.0,1.0,1540152192.0,342011.0,410.0,0.0
-18.690046310424805,0.0,-11.803409576416016,0.36613699793815613,7.6136040687561035,0.0,0.0,1.0,1540158208.0,348044.0,410.0,0.0
-19.905319213867188,0.0,-15.449275970458984,0.36613699793815613,7.613253116607666,0.0,0.0,1.0,1540164608.0,354374.0,410.0,0.0
-20.715526580810547,0.0,-15.854372024536133,0.3591594994068146,7.613253116607666,0.0,0.0,1.0,1540171264.0,360991.0,410.0,0.0
-22.33591079711914,0.0,-18.690046310424805,0.36608532071113586,7.613018989562988,0.0,0.0,1.0,1540177792.0,367519.0,410.0,0.0
-22.33591079711914,0.0,-15.854372024536133,0.36608532071113586,7.613018989562988,0.0,0.0,1.0,1540183040.0,372851.0,410.0,0.0
-22.741008758544922,0.0,-16.66456413269043,0.36613699793815613,7.613945484161377,0.0,0.0,1.0,1540189312.0,379078.0,410.0,0.0
-13.018699645996094,0.0,-11.803409576416016,0.36613699793815613,7.613945484161377,0.0,0.0,1.0,1540195200.0,385007.0,410.0,0.0
-13.828877449035645,0.0,-10.993218421936035,0.37776613235473633,7.613789081573486,0.0,0.0,1.0,1540201216.0,390985.0,410.0,0.0
-18.690046310424805,0.0,-13.828877449035645,0.37776613235473633,7.613789081573486,0.0,0.0,1.0,1540207104.0,396929.0,410.0,0.0
-19.905319213867188,0.0,-16.259469985961914,0.37068527936935425,7.612921714782715,0.0,0.0,1.0,1540213632.0,403455.0,410.0,0.0
-22.741008758544922,0.0,-14.639083862304688,0.37068527936935425,7.612921714782715,0.0,0.0,1.0,1540220160.0,410010.0,410.0,0.0
-20.715526580810547,0.0,-13.018699645996094,0.3722875118255615,7.614374160766602,0.0,0.0,1.0,1540226688.0,416521.0,410.0,0.0
-20.715526580810547,0.0,-13.828877449035645,0.3722875118255615,7.61440372467041,0.0,0.0,1.0,1540232064.0,421860.0,410.0,0.0
-19.905319213867188,0.0,-10.58812141418457,0.3860357403755188,7.61440372467041,0.0,0.0,1.0,1540238080.0,427837.0,410.0,0.0
-21.525720596313477,0.0,-16.259469985961914,0.3860357403755188,7.614354610443115,0.0,0.0,1.0,1540244224.0,434064.0,410.0,0.0
-17.06966209411621,0.0,-12.20850658416748,0.3931165933609009,7.614354610443115,0.0,0.0,1.0,1540250240.0,440038.0,410.0,0.0
-23.14610481262207,0.0,-14.639083862304688,0.3931165933609009,7.615291118621826,0.0,0.0,1.0,1540256128.0,445929.0,410.0,0.0
-19.905319213867188,0.0,-12.20850658416748,0.40231654047966003,7.615291118621826,0.0,0.0,1.0,1540262656.0,452489.0,410.0,0.0
-24.361392974853516,0.0,-15.044179916381836,0.40231654047966003,7.6143646240234375,0.0,0.0,1.0,1540268032.0,457838.0,410.0,0.0
-21.930814743041992,0.0,-15.044179916381836,0.39756152033805847,7.6143646240234375,0.0,0.0,1.0,1540274304.0,464068.0,410.0,0.0
-19.905319213867188,0.0,-15.449275970458984,0.39756152033805847,7.613584518432617,0.0,0.0,1.0,1540280192.0,470044.0,410.0,0.0
-16.259469985961914,0.0,-12.20850658416748,0.38402003049850464,7.613584518432617,0.0,0.0,1.0,1540286208.0,476026.0,410.0,0.0
-20.715526580810547,0.0,-15.854372024536133,0.38402003049850464,7.6136040687561035,0.0,0.0,1.0,1540292096.0,481911.0,410.0,0.0
-15.449275970458984,0.0,-13.42378044128418,0.37306278944015503,7.6136040687561035,0.0,0.0,1.0,1540298624.0,488440.0,410.0,0.0
-21.120622634887695,0.0,-14.233972549438477,0.37306278944015503,7.6129021644592285,0.0,0.0,1.0,1540304000.0,493827.0,410.0,0.0
-21.120622634887695,0.0,-6.942241668701172,0.37053021788597107,7.6129021644592285,0.0,0.0,1.0,1540310272.0,500049.0,410.0,0.0
-21.120622634887695,0.0,-6.942241668701172,0.37053021788597107,7.613253116607666,0.0,0.0,1.0,1540316160.0,505925.0,410.0,0.0
-11.803409576416016,0.0,-13.828877449035645,0.37497514486312866,7.613253116607666,0.0,0.0,1.0,1540322176.0,511953.0,410.0,0.0
-20.715526580810547,0.0,-15.449275970458984,0.37497514486312866,7.612170696258545,0.0,0.0,1.0,1540328064.0,517850.0,410.0,0.0
-21.930814743041992,0.0,-15.044179916381836,0.37223583459854126,7.612170696258545,0.0,0.0,1.0,1540334592.0,524371.0,410.0,0.0
-20.31041717529297,0.0,-15.044179916381836,0.37223583459854126,7.61326265335083,0.0,0.0,1.0,1540341120.0,530927.0,410.0,0.0
-18.690046310424805,0.0,-15.449275970458984,0.374044805765152,7.61326265335083,0.0,0.0,1.0,1540347648.0,537448.0,410.0,0.0
-19.5002384185791,0.0,-13.828877449035645,0.374044805765152,7.614257335662842,0.0,0.0,1.0,1540354176.0,543972.0,410.0,0.0
-17.06966209411621,0.0,-14.639083862304688,0.3792133033275604,7.61224889755249,0.0,0.0,1.0,1540360704.0,550538.0,410.0,0.0
-20.31041717529297,0.0,-14.233972549438477,0.3792133033275604,7.61224889755249,0.0,0.0,1.0,1540366080.0,555822.0,410.0,0.0
-19.905319213867188,0.0,-15.854372024536133,0.38205599784851074,7.613838195800781,0.0,0.0,1.0,1540372096.0,561852.0,410.0,0.0
-20.31041717529297,0.0,-14.233972549438477,0.38205599784851074,7.613838195800781,0.0,0.0,1.0,1540378240.0,567985.0,410.0,0.0
-18.284950256347656,0.0,-13.828877449035645,0.3698066473007202,7.613574981689453,0.0,0.0,1.0,1540384256.0,574018.0,410.0,0.0
-15.449275970458984,0.0,-13.828877449035645,0.3698066473007202,7.613574981689453,0.0,0.0,1.0,1540390144.0,579951.0,410.0,0.0
-21.525720596313477,0.0,-15.044179916381836,0.3689279854297638,7.6135358810424805,0.0,0.0,1.0,1540396672.0,586474.0,410.0,0.0
-20.715526580810547,0.0,-14.639083862304688,0.3689279854297638,7.6135358810424805,0.0,0.0,1.0,1540402048.0,591802.0,410.0,0.0
-17.879852294921875,0.0,-12.613602638244629,0.37290772795677185,7.615476131439209,0.0,0.0,1.0,1540408320.0,598074.0,410.0,0.0
-20.715526580810547,0.0,-6.942241668701172,0.37290772795677185,7.615476131439209,0.0,0.0,1.0,1540414208.0,604009.0,410.0,0.0
-18.284950256347656,0.0,-15.854372024536133,0.3643280267715454,7.613915920257568,0.0,0.0,1.0,1540420096.0,609942.0,410.0,0.0
-13.42378044128418,0.0,-14.233972549438477,0.3643280267715454,7.613915920257568,0.0,0.0,1.0,1540426112.0,615870.0,410.0,0.0
-20.715526580810547,0.0,-15.449275970458984,0.36887630820274353,7.613915920257568,0.0,0.0,1.0,1540432640.0,622393.0,410.0,0.0
-19.905319213867188,0.0,-14.233972549438477,0.36887630820274353,7.613915920257568,0.0,0.0,1.0,1540439168.0,628969.0,410.0,0.0
-19.095142364501953,0.0,-14.639083862304688,0.38138410449028015,7.613399505615234,0.0,0.0,1.0,1540445696.0,635488.0,410.0,0.0
-19.5002384185791,0.0,-15.854372024536133,0.38138410449028015,7.613399505615234,0.0,0.0,1.0,1540451072.0,640815.0,410.0,0.0
-19.095142364501953,0.0,-14.233972549438477,0.38608741760253906,7.613399505615234,0.0,0.0,1.0,1540457216.0,647038.0,410.0,0.0
-19.905319213867188,0.0,-10.993218421936035,0.38608741760253906,7.613399505615234,0.0,0.0,1.0,1540463232.0,652968.0,410.0,0.0
-19.095142364501953,0.0,-9.777929306030273,0.38505372405052185,7.613399505615234,0.0,0.0,1.0,1540469120.0,658957.0,410.0,0.0
-21.120622634887695,0.0,-15.449275970458984,0.38505372405052185,7.613399505615234,0.0,0.0,1.0,1540475136.0,664898.0,410.0,0.0
-16.66456413269043,0.0,-13.828877449035645,0.38215935230255127,7.614511013031006,0.0,0.0,1.0,1540481664.0,671461.0,410.0,0.0
-22.33591079711914,0.0,-15.044179916381836,0.36624035239219666,7.614511013031006,0.0,0.0,1.0,1540488192.0,677985.0,410.0,0.0
-18.690046310424805,0.0,-16.259469985961914,0.36624035239219666,7.614511013031006,0.0,0.0,1.0,1540494720.0,684500.0,410.0,0.0
-4.916759967803955,0.0,-11.398314476013184,0.36624035239219666,7.612999439239502,0.0,0.0,1.0,1540500096.0,689885.0,410.0,0.0
-19.095142364501953,0.0,-13.828877449035645,0.37301111221313477,7.612999439239502,0.0,0.0,1.0,1540506240.0,696062.0,410.0,0.0
-13.828877449035645,0.0,-13.018699645996094,0.37301111221313477,7.61275577545166,0.0,0.0,1.0,1540512000.0,701792.0,410.0,0.0
-21.120622634887695,0.0,-15.854372024536133,0.38557058572769165,7.61275577545166,0.0,0.0,1.0,1540518272.0,708063.0,410.0,0.0
-16.66456413269043,0.0,-13.828877449035645,0.3832964301109314,7.613184928894043,0.0,0.0,1.0,1540524160.0,713911.0,410.0,0.0
-17.47475814819336,0.0,-7.7524333000183105,0.3832964301109314,7.613184928894043,0.0,0.0,1.0,1540530688.0,720464.0,410.0,0.0
-20.715526580810547,0.0,-14.233972549438477,0.3832964301109314,7.612512111663818,0.0,0.0,1.0,1540536064.0,725805.0,410.0,0.0
-19.095142364501953,0.0,-14.639083862304688,0.38272789120674133,7.612512111663818,0.0,0.0,1.0,1540542208.0,732024.0,410.0,0.0
-16.66456413269043,0.0,-12.20850658416748,0.37802454829216003,7.611702919006348,0.0,0.0,1.0,1540548224.0,737954.0,410.0,0.0
-20.31041717529297,0.0,-9.777929306030273,0.37802454829216003,7.611702919006348,0.0,0.0,1.0,1540554112.0,743881.0,410.0,0.0
-17.06966209411621,0.0,-14.639083862304688,0.37838634848594666,7.610415458679199,0.0,0.0,1.0,1540560128.0,749871.0,410.0,0.0
-19.905319213867188,0.0,-11.398314476013184,0.37838634848594666,7.610415458679199,0.0,0.0,1.0,1540566656.0,756395.0,410.0,0.0
-20.715526580810547,0.0,-15.449275970458984,0.375595360994339,7.610708236694336,0.0,0.0,1.0,1540573184.0,762912.0,410.0,0.0
-17.06966209411621,0.0,-10.993218421936035,0.375595360994339,7.610708236694336,0.0,0.0,1.0,1540579712.0,769475.0,410.0,0.0
-19.905319213867188,0.0,-14.233972549438477,0.3739931285381317,7.611702919006348,0.0,0.0,1.0,1540585088.0,774827.0,410.0,0.0
-21.525720596313477,0.0,-15.449275970458984,0.3739931285381317,7.611702919006348,0.0,0.0,1.0,1540591232.0,781050.0,410.0,0.0
-19.095142364501953,0.0,-15.449275970458984,0.39001548290252686,7.610678672790527,0.0,0.0,1.0,1540597248.0,787080.0,410.0,0.0
-21.120622634887695,0.0,-12.20850658416748,0.39001548290252686,7.610678672790527,0.0,0.0,1.0,1540603136.0,792961.0,410.0,0.0
-15.044179916381836,0.0,-12.613602638244629,0.3793683648109436,7.61161470413208,0.0,0.0,1.0,1540609152.0,798908.0,410.0,0.0
-19.5002384185791,0.0,-9.372833251953125,0.3793683648109436,7.610659599304199,0.0,0.0,1.0,1540615680.0,805426.0,410.0,0.0
-20.31041717529297,0.0,-17.06966209411621,0.3766290545463562,7.610659599304199,0.0,0.0,1.0,1540621056.0,810815.0,410.0,0.0
-21.525720596313477,0.0,-10.993218421936035,0.3766290545463562,7.610640048980713,0.0,0.0,1.0,1540627200.0,817042.0,410.0,0.0
-17.06966209411621,0.0,-13.828877449035645,0.3833998143672943,7.610640048980713,0.0,0.0,1.0,1540633216.0,822975.0,410.0,0.0
-17.879852294921875,0.0,-12.20850658416748,0.3833998143672943,7.611020088195801,0.0,0.0,1.0,1540639232.0,829008.0,410.0,0.0
-20.715526580810547,0.0,-16.259469985961914,0.38350316882133484,7.611020088195801,0.0,0.0,1.0,1540645120.0,834867.0,410.0,0.0
-20.715526580810547,0.0,-12.20850658416748,0.38350316882133484,7.610415458679199,0.0,0.0,1.0,1540651520.0,841372.0,410.0,0.0
-19.905319213867188,0.0,-16.259469985961914,0.3878447115421295,7.610415458679199,0.0,0.0,1.0,1540658176.0,847926.0,410.0,0.0
-21.930814743041992,0.0,-15.044179916381836,0.3878447115421295,7.612560749053955,0.0,0.0,1.0,1540664704.0,854454.0,410.0,0.0
-19.5002384185791,0.0,-16.66456413269043,0.3695482015609741,7.612560749053955,0.0,0.0,1.0,1540670080.0,859836.0,410.0,0.0
-15.449275970458984,0.0,-11.803409576416016,0.3695482015609741,7.6126389503479,0.0,0.0,1.0,1540676224.0,866065.0,410.0,0.0
-19.905319213867188,0.0,-14.639083862304688,0.368411123752594,7.6126389503479,0.0,0.0,1.0,1540682240.0,871999.0,410.0,0.0
-22.33591079711914,0.0,-13.828877449035645,0.368411123752594,7.611234664916992,0.0,0.0,1.0,1540688128.0,877928.0,410.0,0.0
-14.233972549438477,0.0,-11.803409576416016,0.3703234791755676,7.611234664916992,0.0,0.0,1.0,1540694016.0,883870.0,410.0,0.0
-21.930814743041992,0.0,-15.854372024536133,0.3703234791755676,7.611371040344238,0.0,0.0,1.0,1540700544.0,890387.0,410.0,0.0
-16.66456413269043,0.0,-10.58812141418457,0.37657737731933594,7.611371040344238,0.0,0.0,1.0,1540707200.0,896953.0,410.0,0.0
-21.525720596313477,0.0,-16.66456413269043,0.37657737731933594,7.613194465637207,0.0,0.0,1.0,1540713728.0,903503.0,410.0,0.0
-21.525720596313477,0.0,-16.259469985961914,0.3751818835735321,7.613194465637207,0.0,0.0,1.0,1540718976.0,908796.0,410.0,0.0
-19.095142364501953,0.0,-13.828877449035645,0.3751818835735321,7.613935470581055,0.0,0.0,1.0,1540725248.0,915022.0,410.0,0.0
-21.120622634887695,0.0,-14.639083862304688,0.379006564617157,7.612765312194824,0.0,0.0,1.0,1540731264.0,921002.0,410.0,0.0
-21.525720596313477,0.0,-10.58812141418457,0.379006564617157,7.612765312194824,0.0,0.0,1.0,1540737152.0,926941.0,410.0,0.0
-16.66456413269043,0.0,-12.613602638244629,0.37580209970474243,7.613126277923584,0.0,0.0,1.0,1540743040.0,932874.0,410.0,0.0
-19.5002384185791,0.0,-13.42378044128418,0.37580209970474243,7.613126277923584,0.0,0.0,1.0,1540749696.0,939439.0,410.0,0.0
-19.5002384185791,0.0,-13.828877449035645,0.3761122226715088,7.612619400024414,0.0,0.0,1.0,1540756224.0,946005.0,410.0,0.0
-16.66456413269043,0.0,-10.183025360107422,0.3761122226715088,7.612619400024414,0.0,0.0,1.0,1540762752.0,952505.0,410.0,0.0
-15.854372024536133,0.0,-13.42378044128418,0.38908517360687256,7.612492561340332,0.0,0.0,1.0,1540768128.0,957922.0,410.0,0.0
-19.095142364501953,0.0,-15.854372024536133,0.38908517360687256,7.612492561340332,0.0,0.0,1.0,1540774272.0,964052.0,410.0,0.0
-21.120622634887695,0.0,-15.854372024536133,0.38650092482566833,7.614120960235596,0.0,0.0,1.0,1540780160.0,969982.0,410.0,0.0
-20.715526580810547,0.0,-10.58812141418457,0.38650092482566833,7.614120960235596,0.0,0.0,1.0,1540786176.0,975961.0,410.0,0.0
-23.55120086669922,0.0,-15.854372024536133,0.4015929400920868,7.613399505615234,0.0,0.0,1.0,1540792064.0,981912.0,410.0,0.0
-20.715526580810547,0.0,-15.044179916381836,0.4015929400920868,7.613399505615234,0.0,0.0,1.0,1540798720.0,988482.0,410.0,0.0
-10.993218421936035,0.0,-11.398314476013184,0.41311872005462646,7.612024307250977,0.0,0.0,1.0,1540805248.0,994998.0,410.0,0.0
-21.120622634887695,0.0,-17.06966209411621,0.40490078926086426,7.612024307250977,0.0,0.0,1.0,1540811776.0,1001516.0,410.0,0.0
-20.31041717529297,0.0,-14.233972549438477,0.40490078926086426,7.61032772064209,0.0,0.0,1.0,1540817024.0,1006849.0,410.0,0.0
-15.449275970458984,0.0,-12.20850658416748,0.3811773359775543,7.61032772064209,0.0,0.0,1.0,1540823296.0,1013078.0,410.0,0.0
-17.47475814819336,0.0,-14.639083862304688,0.3811773359775543,7.611721992492676,0.0,0.0,1.0,1540829312.0,1019052.0,410.0,0.0
-21.525720596313477,0.0,-16.259469985961914,0.38427844643592834,7.611721992492676,0.0,0.0,1.0,1540835200.0,1025032.0,410.0,0.0
-19.5002384185791,0.0,-9.372833251953125,0.38427844643592834,7.613048076629639,0.0,0.0,1.0,1540841216.0,1031058.0,410.0,0.0
-17.06966209411621,0.0,-10.993218421936035,0.38520878553390503,7.613048076629639,0.0,0.0,1.0,1540847488.0,1037326.0,410.0,0.0
-19.905319213867188,0.0,-14.639083862304688,0.38520878553390503,7.613048076629639,0.0,0.0,1.0,1540854144.0,1043953.0,410.0,0.0
-12.613602638244629,0.0,-13.828877449035645,0.39053234457969666,7.6136627197265625,0.0,0.0,1.0,1540860672.0,1050525.0,410.0,0.0
-20.715526580810547,0.0,-14.639083862304688,0.39053234457969666,7.6136627197265625,0.0,0.0,1.0,1540866048.0,1055852.0,410.0,0.0
-20.715526580810547,0.0,-16.66456413269043,0.40138620138168335,7.611966133117676,0.0,0.0,1.0,1540872192.0,1061934.0,410.0,0.0
-17.879852294921875,0.0,-15.449275970458984,0.40138620138168335,7.611966133117676,0.0,0.0,1.0,1540878080.0,1067914.0,410.0,0.0
-21.930814743041992,0.0,-15.854372024536133,0.398336797952652,7.610776424407959,0.0,0.0,1.0,1540884224.0,1073988.0,410.0,0.0
-21.120622634887695,0.0,-14.233972549438477,0.398336797952652,7.610776424407959,0.0,0.0,1.0,1540890112.0,1079933.0,410.0,0.0
-17.47475814819336,0.0,-13.828877449035645,0.39683791995048523,7.610835075378418,0.0,0.0,1.0,1540896640.0,1086490.0,410.0,0.0
-26.386857986450195,0.0,-12.20850658416748,0.39683791995048523,7.610835075378418,0.0,0.0,1.0,1540902016.0,1091831.0,410.0,0.0
-19.095142364501953,0.0,-13.828877449035645,0.3952873647212982,7.612112045288086,0.0,0.0,1.0,1540908032.0,1097811.0,410.0,0.0
-21.525720596313477,0.0,-17.47475814819336,0.3952873647212982,7.612112045288086,0.0,0.0,1.0,1540914304.0,1104042.0,410.0,0.0
-10.58812141418457,0.0,-11.803409576416016,0.39487388730049133,7.611985683441162,0.0,0.0,1.0,1540920192.0,1110014.0,410.0,0.0
-20.31041717529297,0.0,-17.06966209411621,0.39487388730049133,7.611985683441162,0.0,0.0,1.0,1540926080.0,1115908.0,410.0,0.0
-21.120622634887695,0.0,-15.449275970458984,0.38727617263793945,7.611234664916992,0.0,0.0,1.0,1540932608.0,1122419.0,410.0,0.0
-21.525720596313477,0.0,-16.66456413269043,0.38727617263793945,7.611234664916992,0.0,0.0,1.0,1540939136.0,1128956.0,410.0,0.0
-19.905319213867188,0.0,-15.449275970458984,0.3791099488735199,7.613994121551514,0.0,0.0,1.0,1540945664.0,1135512.0,410.0,0.0
-21.930814743041992,0.0,-15.449275970458984,0.3791099488735199,7.613994121551514,0.0,0.0,1.0,1540951040.0,1140835.0,410.0,0.0
-21.930814743041992,0.0,-10.183025360107422,0.37306278944015503,7.6134772300720215,0.0,0.0,1.0,1540957056.0,1146810.0,410.0,0.0
-21.120622634887695,0.0,-15.449275970458984,0.37306278944015503,7.6134772300720215,0.0,0.0,1.0,1540963200.0,1152984.0,410.0,0.0
-20.31041717529297,0.0,-14.639083862304688,0.39719972014427185,7.6125898361206055,0.0,0.0,1.0,1540969216.0,1158961.0,410.0,0.0
-21.120622634887695,0.0,-16.66456413269043,0.39719972014427185,7.612628936767578,0.0,0.0,1.0,1540975104.0,1164889.0,410.0,0.0
-18.284950256347656,0.0,-14.639083862304688,0.4062446057796478,7.612628936767578,0.0,0.0,1.0,1540981632.0,1171406.0,410.0,0.0
