chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta
-19.095142364501953,0.0,-15.854372024536133,0.5806816816329956,7.6859822273254395,0.0,0.0,300.0,996548224.0,346553.0,410.0,0.0
-22.741008758544922,0.0,-13.828877449035645,0.5767536163330078,7.684704780578613,0.0,0.0,300.0,996554176.0,352530.0,410.0,0.0
-19.5002384185791,0.0,-16.259469985961914,0.5767536163330078,7.684704780578613,0.0,0.0,300.0,996560128.0,358476.0,410.0,0.0
-19.5002384185791,0.0,-16.259469985961914,0.5703446865081787,7.684002876281738,0.0,0.0,300.0,996566464.0,364813.0,410.0,0.0
-17.06966209411621,0.0,-12.20850658416748,0.5703446865081787,7.684002876281738,0.0,0.0,300.0,996572096.0,370424.0,410.0,0.0
-20.715526580810547,0.0,-14.639083862304688,0.5770637392997742,7.681760311126709,0.0,0.0,300.0,996578240.0,376598.0,410.0,0.0
-21.120622634887695,0.0,-15.449275970458984,0.5770637392997742,7.681760311126709,0.0,0.0,300.0,996584192.0,382527.0,410.0,0.0
-15.044179916381836,0.0,-12.613602638244629,0.5879693031311035,7.681077480316162,0.0,0.0,300.0,996590080.0,388462.0,410.0,0.0
-14.233972549438477,0.0,-12.613602638244629,0.5879693031311035,7.681077480316162,0.0,0.0,300.0,996596032.0,394401.0,410.0,0.0
-19.095142364501953,0.0,-15.854372024536133,0.588744580745697,7.681331157684326,0.0,0.0,300.0,996602624.0,400965.0,410.0,0.0
-19.095142364501953,0.0,-15.044179916381836,0.588744580745697,7.68002462387085,0.0,0.0,300.0,996609152.0,407481.0,410.0,0.0
-21.120622634887695,0.0,-16.259469985961914,0.5638840794563293,7.68002462387085,0.0,0.0,300.0,996615616.0,413999.0,410.0,0.0
-20.715526580810547,0.0,-15.044179916381836,0.5638840794563293,7.679868698120117,0.0,0.0,300.0,996621056.0,419379.0,410.0,0.0
-22.33591079711914,0.0,-14.639083862304688,0.5535470247268677,7.679868698120117,0.0,0.0,300.0,996627200.0,425559.0,410.0,0.0
-19.5002384185791,0.0,-8.967737197875977,0.5535470247268677,7.680268287658691,0.0,0.0,300.0,996633216.0,431585.0,410.0,0.0
-20.31041717529297,0.0,-14.639083862304688,0.5714300870895386,7.680268287658691,0.0,0.0,300.0,996639104.0,437463.0,410.0,0.0
-19.095142364501953,0.0,-13.828877449035645,0.5714300870895386,7.680424213409424,0.0,0.0,300.0,996645056.0,443401.0,410.0,0.0
-19.5002384185791,0.0,-8.562640190124512,0.5832659602165222,7.680424213409424,0.0,0.0,300.0,996651648.0,449969.0,410.0,0.0
-19.5002384185791,0.0,-15.449275970458984,0.5832659602165222,7.6822381019592285,0.0,0.0,300.0,996658112.0,456489.0,410.0,0.0
-19.095142364501953,0.0,-16.259469985961914,0.5723087191581726,7.6822381019592285,0.0,0.0,300.0,996664640.0,462997.0,410.0,0.0
-18.284950256347656,0.0,-13.42378044128418,0.5723087191581726,7.683476448059082,0.0,0.0,300.0,996670016.0,468388.0,410.0,0.0
-19.095142364501953,0.0,-7.347337245941162,0.5702413320541382,7.683476448059082,0.0,0.0,300.0,996676224.0,474564.0,410.0,0.0
-8.15754508972168,0.0,-12.20850658416748,0.5702413320541382,7.683008193969727,0.0,0.0,300.0,996682176.0,480544.0,410.0,0.0
-17.47475814819336,0.0,-13.828877449035645,0.580319881439209,7.683008193969727,0.0,0.0,300.0,996688128.0,486470.0,410.0,0.0
-19.5002384185791,0.0,-15.449275970458984,0.580319881439209,7.685270309448242,0.0,0.0,300.0,996694080.0,492405.0,410.0,0.0
-21.930814743041992,0.0,-15.449275970458984,0.5762884616851807,7.685270309448242,0.0,0.0,300.0,996700608.0,498966.0,410.0,0.0
-19.905319213867188,0.0,-15.044179916381836,0.5762884616851807,7.686381816864014,0.0,0.0,300.0,996707136.0,505481.0,410.0,0.0
-21.930814743041992,0.0,-17.06966209411621,0.5703446865081787,7.685406684875488,0.0,0.0,300.0,996713664.0,512007.0,410.0,0.0
-15.854372024536133,0.0,-11.398314476013184,0.5673986077308655,7.685406684875488,0.0,0.0,300.0,996720192.0,518573.0,410.0,0.0
-19.5002384185791,0.0,-16.259469985961914,0.5673986077308655,7.685738563537598,0.0,0.0,300.0,996726720.0,525090.0,410.0,0.0
-19.5002384185791,0.0,-13.018699645996094,0.5634188652038574,7.685738563537598,0.0,0.0,300.0,996732096.0,530465.0,410.0,0.0
-23.55120086669922,0.0,-15.449275970458984,0.5634188652038574,7.685202121734619,0.0,0.0,300.0,996738048.0,536394.0,410.0,0.0
-20.715526580810547,0.0,-16.66456413269043,0.5725671648979187,7.685202121734619,0.0,0.0,300.0,996744256.0,542616.0,410.0,0.0
-15.044179916381836,0.0,-11.398314476013184,0.5725671648979187,7.686460018157959,0.0,0.0,300.0,996750208.0,548546.0,410.0,0.0
-21.525720596313477,0.0,-10.993218421936035,0.5775288939476013,7.686460018157959,0.0,0.0,300.0,996756160.0,554490.0,410.0,0.0
-16.66456413269043,0.0,-14.639083862304688,0.5775288939476013,7.686499118804932,0.0,0.0,300.0,996762688.0,561045.0,410.0,0.0
-16.259469985961914,0.0,-10.183025360107422,0.5789244174957275,7.686499118804932,0.0,0.0,300.0,996768000.0,566384.0,410.0,0.0
-19.5002384185791,0.0,-16.259469985961914,0.5789244174957275,7.684938907623291,0.0,0.0,300.0,996774272.0,572608.0,410.0,0.0
-21.120622634887695,0.0,-13.828877449035645,0.5624368786811829,7.684938907623291,0.0,0.0,300.0,996780224.0,578586.0,410.0,0.0
-20.31041717529297,0.0,-16.259469985961914,0.5624368786811829,7.684967994689941,0.0,0.0,300.0,996786112.0,584468.0,410.0,0.0
-17.879852294921875,0.0,-13.42378044128418,0.5696727633476257,7.684967994689941,0.0,0.0,300.0,996792064.0,590440.0,410.0,0.0
-18.690046310424805,0.0,-15.449275970458984,0.5696727633476257,7.684197902679443,0.0,0.0,300.0,996798656.0,597001.0,410.0,0.0
-17.06966209411621,0.0,-11.803409576416016,0.5815086364746094,7.684197902679443,0.0,0.0,300.0,996805120.0,603480.0,410.0,0.0
-20.31041717529297,0.0,-16.259469985961914,0.5815086364746094,7.68131160736084,0.0,0.0,300.0,996811648.0,610032.0,410.0,0.0
-19.905319213867188,0.0,-17.06966209411621,0.5852299928665161,7.68131160736084,0.0,0.0,300.0,996817024.0,615378.0,410.0,0.0
-19.5002384185791,0.0,-16.66456413269043,0.5852299928665161,7.681798934936523,0.0,0.0,300.0,996823232.0,621555.0,410.0,0.0
-19.905319213867188,0.0,-15.854372024536133,0.5753064751625061,7.681798934936523,0.0,0.0,300.0,996829248.0,627583.0,410.0,0.0
-22.741008758544922,0.0,-14.233972549438477,0.5753064751625061,7.680814266204834,0.0,0.0,300.0,996835136.0,633459.0,410.0,0.0
-18.690046310424805,0.0,-13.42378044128418,0.5720502734184265,7.679800510406494,0.0,0.0,300.0,996841088.0,639448.0,410.0,0.0
-19.905319213867188,0.0,-14.233972549438477,0.5720502734184265,7.679800510406494,0.0,0.0,300.0,996847616.0,645969.0,410.0,0.0
-19.905319213867188,0.0,-15.044179916381836,0.5752030611038208,7.679926872253418,0.0,0.0,300.0,996853952.0,652302.0,410.0,0.0
-22.33591079711914,0.0,-16.259469985961914,0.5752030611038208,7.679926872253418,0.0,0.0,300.0,996859200.0,657525.0,410.0,0.0
-18.690046310424805,0.0,-14.233972549438477,0.5733424425125122,7.678591251373291,0.0,0.0,300.0,996865216.0,663553.0,410.0,0.0
-20.715526580810547,0.0,-13.828877449035645,0.5733424425125122,7.678591251373291,0.0,0.0,300.0,996871104.0,669428.0,410.0,0.0
-15.044179916381836,0.0,-12.613602638244629,0.580319881439209,7.678493976593018,0.0,0.0,300.0,996877056.0,675406.0,410.0,0.0
-21.525720596313477,0.0,-15.854372024536133,0.580319881439209,7.678493976593018,0.0,0.0,300.0,996883520.0,681894.0,410.0,0.0
-21.120622634887695,0.0,-17.879852294921875,0.5877625346183777,7.679556369781494,0.0,0.0,300.0,996890112.0,688454.0,410.0,0.0
-17.879852294921875,0.0,-17.06966209411621,0.5877625346183777,7.679556369781494,0.0,0.0,300.0,996896640.0,694970.0,410.0,0.0
-20.31041717529297,0.0,-15.044179916381836,0.5914322137832642,7.679556369781494,0.0,0.0,300.0,996902016.0,700357.0,410.0,0.0
-15.044179916381836,0.0,-13.018699645996094,0.5914322137832642,7.679556369781494,0.0,0.0,300.0,996908160.0,706532.0,410.0,0.0
-20.31041717529297,0.0,-8.15754508972168,0.5899850130081177,7.680063724517822,0.0,0.0,300.0,996914176.0,712511.0,410.0,0.0
-11.803409576416016,0.0,-12.20850658416748,0.5899850130081177,7.680063724517822,0.0,0.0,300.0,996920064.0,718431.0,410.0,0.0
-11.803409576416016,0.0,-12.20850658416748,0.5793378949165344,7.682433128356934,0.0,0.0,300.0,996926016.0,724370.0,410.0,0.0
-18.690046310424805,0.0,-15.449275970458984,0.5793378949165344,7.682433128356934,0.0,0.0,300.0,996932544.0,730886.0,410.0,0.0
-15.449275970458984,0.0,-12.20850658416748,0.5670368671417236,7.682579040527344,0.0,0.0,300.0,996939072.0,737442.0,410.0,0.0
-20.31041717529297,0.0,-15.449275970458984,0.5670368671417236,7.68295955657959,0.0,0.0,300.0,996945600.0,743965.0,410.0,0.0
-19.905319213867188,0.0,-15.044179916381836,0.5648660659790039,7.68295955657959,0.0,0.0,300.0,996952192.0,750534.0,410.0,0.0
-20.31041717529297,0.0,-16.259469985961914,0.5648660659790039,7.684597492218018,0.0,0.0,300.0,996958720.0,757061.0,410.0,0.0
-16.66456413269043,0.0,-13.828877449035645,0.5673469305038452,7.684597492218018,0.0,0.0,300.0,996964032.0,762392.0,410.0,0.0
-20.715526580810547,0.0,-14.233972549438477,0.5673469305038452,7.685806751251221,0.0,0.0,300.0,996969984.0,768368.0,410.0,0.0
-18.284950256347656,0.0,-15.449275970458984,0.5789244174957275,7.685806751251221,0.0,0.0,300.0,996976192.0,774540.0,410.0,0.0
-19.5002384185791,0.0,-15.044179916381836,0.5789244174957275,7.686030864715576,0.0,0.0,300.0,996982144.0,780469.0,410.0,0.0
-19.5002384185791,0.0,-12.613602638244629,0.5879176259040833,7.686030864715576,0.0,0.0,300.0,996988096.0,786451.0,410.0,0.0
-17.47475814819336,0.0,-8.967737197875977,0.5879176259040833,7.6858649253845215,0.0,0.0,300.0,996994624.0,792972.0,410.0,0.0
-20.31041717529297,0.0,-15.449275970458984,0.5901400446891785,7.6858649253845215,0.0,0.0,300.0,997001152.0,799522.0,410.0,0.0
-21.120622634887695,0.0,-13.42378044128418,0.5855917930603027,7.686547756195068,0.0,0.0,300.0,997007680.0,806039.0,410.0,0.0
-3.7014715671539307,0.0,-10.993218421936035,0.5855917930603027,7.686547756195068,0.0,0.0,300.0,997014208.0,812560.0,410.0,0.0
-20.715526580810547,0.0,-15.449275970458984,0.5752030611038208,7.684285640716553,0.0,0.0,300.0,997020736.0,819119.0,410.0,0.0
-18.284950256347656,0.0,-14.233972549438477,0.5752030611038208,7.684285640716553,0.0,0.0,300.0,997026048.0,824406.0,410.0,0.0
-21.120622634887695,0.0,-17.06966209411621,0.576598584651947,7.68158483505249,0.0,0.0,300.0,997032064.0,830438.0,410.0,0.0
-13.018699645996094,0.0,-10.58812141418457,0.576598584651947,7.68158483505249,0.0,0.0,300.0,997038272.0,836605.0,410.0,0.0
-19.905319213867188,0.0,-17.06966209411621,0.5915355682373047,7.681565284729004,0.0,0.0,300.0,997044224.0,842580.0,410.0,0.0
-16.259469985961914,0.0,-12.20850658416748,0.5915355682373047,7.683174133300781,0.0,0.0,300.0,997050176.0,848504.0,410.0,0.0
-20.31041717529297,0.0,-4.106567859649658,0.5839378833770752,7.683174133300781,0.0,0.0,300.0,997056640.0,855024.0,410.0,0.0
-18.690046310424805,0.0,-15.044179916381836,0.5839378833770752,7.681438446044922,0.0,0.0,300.0,997062080.0,860412.0,410.0,0.0
-22.33591079711914,0.0,-15.449275970458984,0.5656930208206177,7.681438446044922,0.0,0.0,300.0,997068288.0,866639.0,410.0,0.0
-21.525720596313477,0.0,-15.044179916381836,0.5656930208206177,7.680941104888916,0.0,0.0,300.0,997074240.0,872568.0,410.0,0.0
-18.284950256347656,0.0,-14.639083862304688,0.5608863234519958,7.680941104888916,0.0,0.0,300.0,997080192.0,878538.0,410.0,0.0
-17.879852294921875,0.0,-12.20850658416748,0.5608863234519958,7.680561065673828,0.0,0.0,300.0,997086080.0,884428.0,410.0,0.0
-21.525720596313477,0.0,-14.233972549438477,0.5722570419311523,7.680561065673828,0.0,0.0,300.0,997092608.0,890941.0,410.0,0.0
-20.715526580810547,0.0,-16.259469985961914,0.5722570419311523,7.681057929992676,0.0,0.0,300.0,997099136.0,897511.0,410.0,0.0
-21.525720596313477,0.0,-13.828877449035645,0.5808367729187012,7.681057929992676,0.0,0.0,300.0,997105664.0,904034.0,410.0,0.0
-21.525720596313477,0.0,-15.449275970458984,0.5808367729187012,7.681048393249512,0.0,0.0,300.0,997111040.0,909408.0,410.0,0.0
-19.5002384185791,0.0,-11.803409576416016,0.5852299928665161,7.681048393249512,0.0,0.0,300.0,997117248.0,915630.0,410.0,0.0
-19.905319213867188,0.0,-15.854372024536133,0.5852299928665161,7.680160999298096,0.0,0.0,300.0,997123200.0,921562.0,410.0,0.0
-20.715526580810547,0.0,-14.639083862304688,0.5884861350059509,7.680160999298096,0.0,0.0,300.0,997129152.0,927493.0,410.0,0.0
-17.06966209411621,0.0,-11.803409576416016,0.5884861350059509,7.680316925048828,0.0,0.0,300.0,997135040.0,933419.0,410.0,0.0
-20.715526580810547,0.0,-15.449275970458984,0.5862636566162109,7.680316925048828,0.0,0.0,300.0,997141568.0,939949.0,410.0,0.0
-21.930814743041992,0.0,-9.777929306030273,0.5862636566162109,7.679790496826172,0.0,0.0,300.0,997148160.0,946509.0,410.0,0.0
-15.854372024536133,0.0,-13.42378044128418,0.576598584651947,7.679137229919434,0.0,0.0,300.0,997154688.0,953024.0,410.0,0.0
-21.930814743041992,0.0,-14.233972549438477,0.576598584651947,7.679137229919434,0.0,0.0,300.0,997161216.0,959578.0,410.0,0.0
-21.930814743041992,0.0,-15.044179916381836,0.5760300159454346,7.67993688583374,0.0,0.0,300.0,997167744.0,966094.0,410.0,0.0
-10.993218421936035,0.0,-10.183025360107422,0.5760300159454346,7.67993688583374,0.0,0.0,300.0,997173056.0,971386.0,410.0,0.0
-21.525720596313477,0.0,-15.449275970458984,0.5748412609100342,7.6805901527404785,0.0,0.0,300.0,997179072.0,977413.0,410.0,0.0
-15.449275970458984,0.0,-11.398314476013184,0.5748412609100342,7.6805901527404785,0.0,0.0,300.0,997185216.0,983586.0,410.0,0.0
-17.47475814819336,0.0,-10.58812141418457,0.5617132782936096,7.681565284729004,0.0,0.0,300.0,997191232.0,989566.0,410.0,0.0
-16.259469985961914,0.0,-10.183025360107422,0.5617132782936096,7.681565284729004,0.0,0.0,300.0,997197184.0,995504.0,410.0,0.0
-21.120622634887695,0.0,-14.233972549438477,0.5714817643165588,7.681935787200928,0.0,0.0,300.0,997203648.0,1002014.0,410.0,0.0
-21.525720596313477,0.0,-17.06966209411621,0.5801648497581482,7.681935787200928,0.0,0.0,300.0,997210176.0,1008536.0,410.0,0.0
-17.879852294921875,0.0,-13.018699645996094,0.5801648497581482,7.680190563201904,0.0,0.0,300.0,997216768.0,1015094.0,410.0,0.0
-19.5002384185791,0.0,-15.044179916381836,0.5784075260162354,7.680190563201904,0.0,0.0,300.0,997222080.0,1020425.0,410.0,0.0
-15.854372024536133,0.0,-15.044179916381836,0.5784075260162354,7.682199001312256,0.0,0.0,300.0,997228032.0,1026358.0,410.0,0.0
-21.525720596313477,0.0,-17.06966209411621,0.5916905999183655,7.682199001312256,0.0,0.0,300.0,997234240.0,1032577.0,410.0,0.0
-20.715526580810547,0.0,-15.854372024536133,0.5916905999183655,7.68295955657959,0.0,0.0,300.0,997240192.0,1038553.0,410.0,0.0
-19.5002384185791,0.0,-13.828877449035645,0.5959287881851196,7.68295955657959,0.0,0.0,300.0,997246144.0,1044483.0,410.0,0.0
-20.715526580810547,0.0,-9.777929306030273,0.5959287881851196,7.682101249694824,0.0,0.0,300.0,997252608.0,1050942.0,410.0,0.0
-21.930814743041992,0.0,-16.259469985961914,0.5864187479019165,7.682101249694824,0.0,0.0,300.0,997259200.0,1057558.0,410.0,0.0
-20.715526580810547,0.0,-14.233972549438477,0.5864187479019165,7.682101249694824,0.0,0.0,300.0,997265728.0,1064086.0,410.0,0.0
-18.690046310424805,0.0,-15.449275970458984,0.5648143887519836,7.681662559509277,0.0,0.0,300.0,997271168.0,1069510.0,410.0,0.0
-17.879852294921875,0.0,-11.803409576416016,0.5648143887519836,7.681662559509277,0.0,0.0,300.0,997277312.0,1075633.0,410.0,0.0
-21.120622634887695,0.0,-16.66456413269043,0.5654345750808716,7.681887149810791,0.0,0.0,300.0,997283008.0,1081371.0,410.0,0.0
-22.33591079711914,0.0,-16.66456413269043,0.5654345750808716,7.681887149810791,0.0,0.0,300.0,997289216.0,1087550.0,410.0,0.0
-21.120622634887695,0.0,-14.639083862304688,0.5698795318603516,7.681887149810791,0.0,0.0,300.0,997295104.0,1093476.0,410.0,0.0
-18.690046310424805,0.0,-12.20850658416748,0.5698795318603516,7.681887149810791,0.0,0.0,300.0,997301632.0,1100002.0,410.0,0.0
-20.31041717529297,0.0,-10.183025360107422,0.584092915058136,7.680970191955566,0.0,0.0,300.0,997307072.0,1105427.0,410.0,0.0
-19.905319213867188,0.0,-16.259469985961914,0.584092915058136,7.680970191955566,0.0,0.0,300.0,997313216.0,1111553.0,410.0,0.0
-20.31041717529297,0.0,-16.66456413269043,0.5807850956916809,7.680970191955566,0.0,0.0,300.0,997319232.0,1117580.0,410.0,0.0
-18.690046310424805,0.0,-16.66456413269043,0.5807850956916809,7.680970191955566,0.0,0.0,300.0,997325120.0,1123461.0,410.0,0.0
-18.284950256347656,0.0,-13.018699645996094,0.5688974857330322,7.678698539733887,0.0,0.0,300.0,997331072.0,1129392.0,410.0,0.0
-16.66456413269043,0.0,-14.639083862304688,0.5688974857330322,7.678698539733887,0.0,0.0,300.0,997337600.0,1135954.0,410.0,0.0
-21.120622634887695,0.0,-15.449275970458984,0.5641941428184509,7.678337574005127,0.0,0.0,300.0,997343936.0,1142294.0,410.0,0.0
-21.525720596313477,0.0,-15.449275970458984,0.5641941428184509,7.678337574005127,0.0,0.0,300.0,997348992.0,1147360.0,410.0,0.0
-19.095142364501953,0.0,-12.613602638244629,0.5604211688041687,7.6790008544921875,0.0,0.0,300.0,997355072.0,1153441.0,410.0,0.0
-17.47475814819336,0.0,-13.018699645996094,0.5604211688041687,7.6790008544921875,0.0,0.0,300.0,997361024.0,1159372.0,410.0,0.0
-21.525720596313477,0.0,-17.06966209411621,0.5651761889457703,7.678425312042236,0.0,0.0,300.0,997366976.0,1165357.0,410.0,0.0
-22.741008758544922,0.0,-17.06966209411621,0.5651761889457703,7.678425312042236,0.0,0.0,300.0,997373504.0,1171873.0,410.0,0.0
-21.525720596313477,0.0,-17.47475814819336,0.5811985731124878,7.677577018737793,0.0,0.0,300.0,997380096.0,1178437.0,410.0,0.0
-19.095142364501953,0.0,-14.639083862304688,0.5811985731124878,7.6781134605407715,0.0,0.0,300.0,997386624.0,1184985.0,410.0,0.0
-19.5002384185791,0.0,-13.828877449035645,0.573497474193573,7.6781134605407715,0.0,0.0,300.0,997392000.0,1190354.0,410.0,0.0
-21.930814743041992,0.0,-16.259469985961914,0.573497474193573,7.6789326667785645,0.0,0.0,300.0,997398208.0,1196530.0,410.0,0.0
-20.715526580810547,0.0,-15.449275970458984,0.5805783271789551,7.6789326667785645,0.0,0.0,300.0,997404096.0,1202461.0,410.0,0.0
