chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta
-21.120622634887695,0.0,-17.879852294921875,1.6709781885147095,11.612554550170898,0.0,0.0,300.0,437514016.0,88938.0,404.0,0.0
-22.33591079711914,0.0,-19.5002384185791,1.6675152778625488,11.611462593078613,0.0,0.0,300.0,437520096.0,95019.0,404.0,0.0
-23.55120086669922,0.0,-21.930814743041992,1.6675152778625488,11.611462593078613,0.0,0.0,300.0,437526048.0,100963.0,404.0,0.0
-25.171585083007812,0.0,-20.715526580810547,1.6775420904159546,11.611706733703613,0.0,0.0,300.0,437532096.0,107041.0,404.0,0.0
-24.766489028930664,0.0,-20.715526580810547,1.6775420904159546,11.611706733703613,0.0,0.0,300.0,437538528.0,113466.0,404.0,0.0
-18.284950256347656,0.0,-18.690046310424805,1.669479250907898,11.611706733703613,0.0,0.0,300.0,437545056.0,119993.0,404.0,0.0
-26.386857986450195,0.0,-20.715526580810547,1.669479250907898,11.611706733703613,0.0,0.0,300.0,437551616.0,126539.0,404.0,0.0
-25.57668113708496,0.0,-19.5002384185791,1.6590389013290405,11.61456298828125,0.0,0.0,300.0,437557984.0,132906.0,404.0,0.0
-25.981779098510742,0.0,-20.715526580810547,1.6590389013290405,11.61456298828125,0.0,0.0,300.0,437563264.0,138207.0,404.0,0.0
-19.5002384185791,0.0,-17.47475814819336,1.658677101135254,11.61456298828125,0.0,0.0,300.0,437568992.0,143933.0,404.0,0.0
-25.57668113708496,0.0,-19.905319213867188,1.658677101135254,11.61456298828125,0.0,0.0,300.0,437575264.0,150198.0,404.0,0.0
-23.14610481262207,0.0,-21.525720596313477,1.660227656364441,11.612739562988281,0.0,0.0,300.0,437581248.0,156178.0,404.0,0.0
-23.956296920776367,0.0,-19.095142364501953,1.660227656364441,11.612739562988281,0.0,0.0,300.0,437587520.0,162460.0,404.0,0.0
-26.791955947875977,0.0,-21.120622634887695,1.6543354988098145,11.612281799316406,0.0,0.0,300.0,437594048.0,168975.0,404.0,0.0
-25.171585083007812,0.0,-20.715526580810547,1.6543354988098145,11.611102104187012,0.0,0.0,300.0,437600544.0,175489.0,404.0,0.0
-19.905319213867188,0.0,-16.259469985961914,1.6488568782806396,11.611102104187012,0.0,0.0,300.0,437606944.0,181881.0,404.0,0.0
-26.791955947875977,0.0,-17.879852294921875,1.6488568782806396,11.611882209777832,0.0,0.0,300.0,437612000.0,186935.0,404.0,0.0
-16.66456413269043,0.0,-17.879852294921875,1.656041145324707,11.611882209777832,0.0,0.0,300.0,437618016.0,192952.0,404.0,0.0
-18.690046310424805,0.0,-16.259469985961914,1.656041145324707,11.612886428833008,0.0,0.0,300.0,437624032.0,198973.0,404.0,0.0
-24.361392974853516,0.0,-20.715526580810547,1.6795061826705933,11.612886428833008,0.0,0.0,300.0,437630272.0,205191.0,404.0,0.0
-25.981779098510742,0.0,-20.31041717529297,1.6795061826705933,11.612671852111816,0.0,0.0,300.0,437636480.0,211425.0,404.0,0.0
-24.361392974853516,0.0,-21.930814743041992,1.6851915121078491,11.612671852111816,0.0,0.0,300.0,437643008.0,217933.0,404.0,0.0
-25.171585083007812,0.0,-16.259469985961914,1.677490472793579,11.613480567932129,0.0,0.0,300.0,437649536.0,224460.0,404.0,0.0
-24.766489028930664,0.0,-21.120622634887695,1.677490472793579,11.613480567932129,0.0,0.0,300.0,437656096.0,231019.0,404.0,0.0
-23.956296920776367,0.0,-20.31041717529297,1.6657578945159912,11.614689826965332,0.0,0.0,300.0,437662592.0,237536.0,404.0,0.0
-24.361392974853516,0.0,-22.741008758544922,1.6657578945159912,11.614689826965332,0.0,0.0,300.0,437669152.0,244086.0,404.0,0.0
-25.57668113708496,0.0,-18.284950256347656,1.6733039617538452,11.612944602966309,0.0,0.0,300.0,437675680.0,250608.0,404.0,0.0
-19.5002384185791,0.0,-18.284950256347656,1.6733039617538452,11.611969947814941,0.0,0.0,300.0,437682176.0,257111.0,404.0,0.0
-23.956296920776367,0.0,-19.095142364501953,1.6583153009414673,11.611969947814941,0.0,0.0,300.0,437688736.0,263667.0,404.0,0.0
-23.14610481262207,0.0,-21.120622634887695,1.6583153009414673,11.61307144165039,0.0,0.0,300.0,437694080.0,269002.0,404.0,0.0
-19.095142364501953,0.0,-17.47475814819336,1.6654478311538696,11.61307144165039,0.0,0.0,300.0,437700000.0,274939.0,404.0,0.0
-25.171585083007812,0.0,-19.095142364501953,1.6654478311538696,11.61480712890625,0.0,0.0,300.0,437706016.0,280958.0,404.0,0.0
-21.930814743041992,0.0,-18.690046310424805,1.6661714315414429,11.61480712890625,0.0,0.0,300.0,437712160.0,287079.0,404.0,0.0
-26.791955947875977,0.0,-19.5002384185791,1.6661714315414429,11.612710952758789,0.0,0.0,300.0,437718112.0,293048.0,404.0,0.0
-24.766489028930664,0.0,-14.639083862304688,1.6755781173706055,11.612710952758789,0.0,0.0,300.0,437724640.0,299574.0,404.0,0.0
-21.930814743041992,0.0,-21.120622634887695,1.6755781173706055,11.612739562988281,0.0,0.0,300.0,437730016.0,304955.0,404.0,0.0
-26.386857986450195,0.0,-22.33591079711914,1.6827622652053833,11.612739562988281,0.0,0.0,300.0,437736192.0,311131.0,404.0,0.0
-24.361392974853516,0.0,-21.930814743041992,1.6827622652053833,11.614523887634277,0.0,0.0,300.0,437742144.0,317064.0,404.0,0.0
-24.766489028930664,0.0,-21.120622634887695,1.673924207687378,11.614523887634277,0.0,0.0,300.0,437748096.0,323042.0,404.0,0.0
-23.956296920776367,0.0,-21.120622634887695,1.673924207687378,11.612847328186035,0.0,0.0,300.0,437754048.0,328993.0,404.0,0.0
-19.5002384185791,0.0,-17.06966209411621,1.669479250907898,11.612847328186035,0.0,0.0,300.0,437760576.0,335501.0,404.0,0.0
-24.361392974853516,0.0,-21.120622634887695,1.669479250907898,11.61190128326416,0.0,0.0,300.0,437767136.0,342059.0,404.0,0.0
-24.766489028930664,0.0,-19.095142364501953,1.6620882749557495,11.614826202392578,0.0,0.0,300.0,437773664.0,348582.0,404.0,0.0
-25.171585083007812,0.0,-20.715526580810547,1.6620882749557495,11.614826202392578,0.0,0.0,300.0,437780224.0,355145.0,404.0,0.0
-21.930814743041992,0.0,-18.690046310424805,1.6744927167892456,11.614046096801758,0.0,0.0,300.0,437786752.0,361681.0,404.0,0.0
-22.33591079711914,0.0,-17.879852294921875,1.6744927167892456,11.614046096801758,0.0,0.0,300.0,437792032.0,366961.0,404.0,0.0
-24.361392974853516,0.0,-17.06966209411621,1.6720634698867798,11.611696243286133,0.0,0.0,300.0,437798048.0,372987.0,404.0,0.0
-26.791955947875977,0.0,-20.31041717529297,1.6720634698867798,11.611696243286133,0.0,0.0,300.0,437804224.0,379161.0,404.0,0.0
-14.233972549438477,0.0,-17.47475814819336,1.6780589818954468,11.613431930541992,0.0,0.0,300.0,437810176.0,385097.0,404.0,0.0
-24.766489028930664,0.0,-20.31041717529297,1.6780589818954468,11.613431930541992,0.0,0.0,300.0,437816160.0,391098.0,404.0,0.0
-21.120622634887695,0.0,-17.47475814819336,1.6866387128829956,11.614523887634277,0.0,0.0,300.0,437822688.0,397620.0,404.0,0.0
-23.956296920776367,0.0,-19.905319213867188,1.6866387128829956,11.614523887634277,0.0,0.0,300.0,437828032.0,402953.0,404.0,0.0
-28.007259368896484,0.0,-20.31041717529297,1.6835893392562866,11.611959457397461,0.0,0.0,300.0,437834016.0,408934.0,404.0,0.0
-25.57668113708496,0.0,-22.741008758544922,1.6835893392562866,11.611959457397461,0.0,0.0,300.0,437840192.0,415116.0,404.0,0.0
-25.171585083007812,0.0,-21.120622634887695,1.6761466264724731,11.612788200378418,0.0,0.0,300.0,437846176.0,421104.0,404.0,0.0
-23.55120086669922,0.0,-16.66456413269043,1.6761466264724731,11.612788200378418,0.0,0.0,300.0,437852128.0,427061.0,404.0,0.0
-23.956296920776367,0.0,-20.31041717529297,1.6742342710494995,11.615391731262207,0.0,0.0,300.0,437858688.0,433623.0,404.0,0.0
-19.095142364501953,0.0,-18.284950256347656,1.6742342710494995,11.615391731262207,0.0,0.0,300.0,437864032.0,438972.0,404.0,0.0
-25.57668113708496,0.0,-21.525720596313477,1.6693241596221924,11.613080978393555,0.0,0.0,300.0,437870272.0,445193.0,404.0,0.0
-26.386857986450195,0.0,-21.120622634887695,1.6809533834457397,11.613080978393555,0.0,0.0,300.0,437876192.0,451117.0,404.0,0.0
-25.981779098510742,0.0,-20.715526580810547,1.6809533834457397,11.611316680908203,0.0,0.0,300.0,437882112.0,457048.0,404.0,0.0
-14.233972549438477,0.0,-17.06966209411621,1.6809533834457397,11.611316680908203,0.0,0.0,300.0,437888096.0,463016.0,404.0,0.0
-21.930814743041992,0.0,-18.284950256347656,1.6821937561035156,11.614836692810059,0.0,0.0,300.0,437894624.0,469542.0,404.0,0.0
-23.956296920776367,0.0,-19.905319213867188,1.678989291191101,11.614836692810059,0.0,0.0,300.0,437901152.0,476095.0,404.0,0.0
-24.361392974853516,0.0,-18.690046310424805,1.678989291191101,11.614836692810059,0.0,0.0,300.0,437907712.0,482627.0,404.0,0.0
-23.956296920776367,0.0,-18.690046310424805,1.6662747859954834,11.61213493347168,0.0,0.0,300.0,437913088.0,488017.0,404.0,0.0
-23.956296920776367,0.0,-19.5002384185791,1.6662747859954834,11.61213493347168,0.0,0.0,300.0,437919264.0,494208.0,404.0,0.0
-25.57668113708496,0.0,-19.5002384185791,1.6658096313476562,11.61213493347168,0.0,0.0,300.0,437925248.0,500192.0,404.0,0.0
-23.14610481262207,0.0,-20.715526580810547,1.6658096313476562,11.61213493347168,0.0,0.0,300.0,437931200.0,3279.0,404.0,0.0
-27.602161407470703,0.0,-22.33591079711914,1.6605894565582275,11.61213493347168,0.0,0.0,300.0,437937408.0,9467.0,404.0,0.0
-30.437835693359375,0.0,-21.930814743041992,1.6605894565582275,11.61213493347168,0.0,0.0,300.0,437944096.0,16178.0,404.0,0.0
-30.03274154663086,0.0,-14.639083862304688,1.6716500520706177,11.612788200378418,0.0,0.13636362552642822,300.0,437950560.0,22637.0,404.0,0.0
-28.412355422973633,0.0,-21.930814743041992,1.6716500520706177,11.612788200378418,0.0,0.40909090638160706,300.0,437957248.0,29336.0,404.0,0.0
-24.361392974853516,0.0,-21.525720596313477,1.8060312271118164,11.612788200378418,0.0,0.6818181872367859,300.0,437963808.0,35898.0,404.0,0.0
-27.197067260742188,0.0,-16.66456413269043,1.8060312271118164,11.612788200378418,0.0,0.8181818127632141,300.0,437970272.0,42356.0,404.0,0.0
-27.602161407470703,0.0,-23.14610481262207,1.7610652446746826,11.625268936157227,0.0,0.8181818127632141,300.0,437976800.0,48889.0,404.0,0.0
-29.22254753112793,0.0,-23.55120086669922,1.7610652446746826,11.626605033874512,0.0,0.8181818127632141,300.0,437983200.0,55279.0,404.0,0.0
-28.007259368896484,0.0,-22.33591079711914,1.7031261920928955,11.626605033874512,0.0,0.6818181872367859,300.0,437989856.0,61943.0,404.0,0.0
-22.741008758544922,0.0,-18.690046310424805,1.5971719026565552,11.581870079040527,0.0,0.6818181872367859,300.0,437996448.0,68515.0,404.0,0.0
-28.81745147705078,0.0,-21.930814743041992,1.5971719026565552,11.581870079040527,0.0,0.8181818127632141,300.0,438003008.0,75091.0,404.0,0.0
-26.386857986450195,0.0,-23.14610481262207,1.5987740755081177,11.597041130065918,0.0,1.0909090042114258,300.0,438009248.0,81320.0,404.0,0.0
-28.007259368896484,0.0,-23.55120086669922,1.5987740755081177,11.597041130065918,0.0,1.5000001192092896,300.0,438016064.0,88124.0,404.0,0.0
-26.791955947875977,0.0,-21.525720596313477,1.5828551054000854,11.714788436889648,0.0,2.1818180084228516,300.0,438022624.0,94701.0,404.0,0.0
-22.741008758544922,0.0,-20.31041717529297,1.5828551054000854,11.575980186462402,0.0,2.7272727489471436,300.0,438028928.0,101019.0,404.0,0.0
-27.197067260742188,0.0,-23.55120086669922,1.634798526763916,11.575980186462402,0.0,3.000000238418579,300.0,438035488.0,107570.0,404.0,0.0
-20.715526580810547,0.0,-23.14610481262207,1.634798526763916,11.539201736450195,0.0,3.1363637447357178,300.0,438042208.0,114284.0,404.0,0.0
-28.81745147705078,0.0,-22.741008758544922,1.5108060836791992,11.539201736450195,0.0,3.409090995788574,300.0,438048768.0,120836.0,404.0,0.0
-29.627643585205078,0.0,-23.55120086669922,1.5108060836791992,11.690266609191895,0.0,3.6818180084228516,300.0,438055296.0,127365.0,404.0,0.0
-27.602161407470703,0.0,-22.33591079711914,1.5445564985275269,11.690266609191895,0.0,4.2272725105285645,300.0,438061600.0,133678.0,404.0,0.0
-27.602161407470703,0.0,-23.14610481262207,1.4410313367843628,11.619019508361816,0.0,4.909090995788574,300.0,438068320.0,140384.0,404.0,0.0
-28.007259368896484,0.0,-22.33591079711914,1.4410313367843628,11.619019508361816,0.0,5.7272725105285645,300.0,438074848.0,146909.0,404.0,0.0
-29.22254753112793,0.0,-21.930814743041992,1.4521952867507935,11.560320854187012,0.0,6.409090995788574,300.0,438081408.0,153487.0,404.0,0.0
-28.81745147705078,0.0,-24.361392974853516,1.4521952867507935,11.632172584533691,0.0,6.954545497894287,300.0,438087968.0,160039.0,404.0,0.0
-22.33591079711914,0.0,-13.018699645996094,1.4985567331314087,11.632172584533691,0.0,7.5,300.0,438094496.0,166562.0,404.0,0.0
-28.81745147705078,0.0,-22.33591079711914,1.4985567331314087,11.617098808288574,0.0,8.045454025268555,300.0,438100992.0,173067.0,404.0,0.0
-28.81745147705078,0.0,-23.55120086669922,1.5202645063400269,11.617098808288574,0.0,8.727272033691406,300.0,438107488.0,179576.0,404.0,0.0
-25.57668113708496,0.0,-21.930814743041992,1.5202645063400269,11.583205223083496,0.0,9.545454978942871,300.0,438113792.0,185867.0,404.0,0.0
-28.007259368896484,0.0,-23.956296920776367,1.5157161951065063,11.583205223083496,0.0,10.36363697052002,300.0,438120320.0,192386.0,404.0,0.0
-26.791955947875977,0.0,-23.14610481262207,1.5157161951065063,11.62468433380127,0.0,11.045454978942871,300.0,438127168.0,199255.0,404.0,0.0
-22.33591079711914,0.0,-19.5002384185791,1.4995903968811035,11.622480392456055,0.0,11.590909004211426,300.0,438133664.0,205734.0,404.0,0.0
-28.412355422973633,0.0,-23.956296920776367,1.5581495761871338,11.622480392456055,0.0,12.136363983154297,300.0,438140224.0,212304.0,404.0,0.0
-39.34994125366211,0.0,-21.930814743041992,1.5581495761871338,11.567526817321777,0.0,12.681818008422852,300.0,438146784.0,218866.0,404.0,0.0
-26.791955947875977,0.0,-21.120622634887695,1.5828033685684204,11.567526817321777,0.0,13.500000953674316,300.0,438152960.0,225047.0,404.0,0.0
-28.007259368896484,0.0,-21.525720596313477,1.5828033685684204,11.611686706542969,0.0,14.318181991577148,300.0,438158176.0,230257.0,404.0,0.0
-28.412355422973633,0.0,-21.930814743041992,1.5576844215393066,11.611686706542969,0.0,14.86363697052002,300.0,438164000.0,236086.0,404.0,0.0
-25.57668113708496,0.0,-24.361392974853516,1.5576844215393066,11.660595893859863,0.0,15.818181037902832,300.0,438170240.0,242325.0,404.0,0.0
-22.741008758544922,0.0,-17.06966209411621,1.5426957607269287,11.660595893859863,0.0,16.772727966308594,300.0,438176128.0,248212.0,404.0,0.0
-28.412355422973633,0.0,-23.14610481262207,1.5426957607269287,11.576935768127441,0.0,17.454544067382812,300.0,438182720.0,254786.0,404.0,0.0
-28.007259368896484,0.0,-23.55120086669922,1.5712776184082031,11.576935768127441,0.0,18.136363983154297,300.0,438189280.0,261355.0,404.0,0.0
-25.57668113708496,0.0,-21.930814743041992,1.5712776184082031,11.575901985168457,0.0,18.81818199157715,300.0,438195872.0,267933.0,404.0,0.0
-28.007259368896484,0.0,-21.525720596313477,1.5365452766418457,11.575901985168457,0.0,19.5,300.0,438202368.0,274450.0,404.0,0.0
-28.412355422973633,0.0,-21.930814743041992,1.5365452766418457,11.66926383972168,0.0,20.454545974731445,300.0,438208960.0,281022.0,404.0,0.0
-27.602161407470703,0.0,-20.715526580810547,1.4996421337127686,11.618765830993652,0.0,21.68181800842285,300.0,438215168.0,287236.0,404.0,0.0
-28.007259368896484,0.0,-8.15754508972168,1.4996421337127686,11.618765830993652,0.0,22.636363983154297,300.0,438221920.0,294006.0,404.0,0.0
-25.171585083007812,0.0,-21.525720596313477,1.5484845638275146,11.572314262390137,0.0,23.454544067382812,300.0,438228480.0,300566.0,404.0,0.0
-28.007259368896484,0.0,16.958406448364258,1.5484845638275146,11.572314262390137,0.0,24.136363983154297,300.0,438235040.0,307125.0,404.0,0.0
-28.007259368896484,0.0,-23.55120086669922,1.6175358295440674,11.64929485321045,0.0,24.954545974731445,300.0,438241536.0,313618.0,404.0,0.0
-27.197067260742188,0.0,-13.42378044128418,1.6148481369018555,11.64929485321045,0.0,25.77272605895996,300.0,438248096.0,320161.0,404.0,0.0
-74.18822479248047,0.0,-20.715526580810547,1.6148481369018555,11.634376525878906,0.0,26.863637924194336,300.0,438254368.0,326431.0,404.0,0.0
-27.602161407470703,0.0,7.2360968589782715,1.6089560985565186,11.586101531982422,0.0,28.227272033691406,300.0,438261184.0,333248.0,404.0,0.0
-28.007259368896484,0.0,33.972476959228516,1.6089560985565186,11.586101531982422,0.0,29.590909957885742,300.0,438267680.0,339760.0,404.0,0.0
-22.33591079711914,0.0,74.0770034790039,1.7143418788909912,11.63962173461914,0.0,30.954545974731445,300.0,438274112.0,346203.0,404.0,0.0
-23.956296920776367,0.0,119.85285186767578,1.7143418788909912,11.63962173461914,0.0,32.318180084228516,300.0,438280768.0,352835.0,404.0,0.0
-18.690046310424805,0.0,194.3905792236328,1.9534887075424194,11.63962173461914,0.0,33.40909194946289,300.0,438287264.0,359345.0,404.0,0.0
-13.42378044128418,0.0,246.24288940429688,1.9534887075424194,11.63962173461914,0.0,34.3636360168457,300.0,438293696.0,365786.0,404.0,0.0
-6.537159442901611,0.0,311.4633483886719,2.1011528968811035,11.63962173461914,0.0,35.04545211791992,300.0,438300288.0,372367.0,404.0,0.0
13.717666625976562,0.0,362.1004333496094,2.1011528968811035,11.63962173461914,0.0,35.45454788208008,300.0,438306560.0,378635.0,404.0,0.0
12.502376556396484,0.0,422.45977783203125,2.1011528968811035,11.643317222595215,0.0,35.727272033691406,300.0,438313376.0,385456.0,404.0,0.0
23.03487777709961,0.0,451.2215881347656,2.710158109664917,11.643317222595215,0.0,35.8636360168457,300.0,438319904.0,391987.0,404.0,0.0
33.567378997802734,0.0,485.6548156738281,2.710158109664917,11.643317222595215,0.0,36.1363639831543,300.0,438326528.0,398596.0,404.0,0.0
41.26420974731445,0.0,506.31463623046875,3.4439308643341064,11.633499145507812,0.0,36.54545593261719,300.0,438333056.0,405123.0,404.0,0.0
79.74834442138672,0.0,530.2153930664062,3.4439308643341064,11.633499145507812,0.0,37.09090805053711,300.0,438339584.0,411653.0,404.0,0.0
53.82218933105469,0.0,553.3058471679688,4.296372890472412,11.638861656188965,0.0,38.04545593261719,300.0,438345824.0,417885.0,404.0,0.0
61.113922119140625,0.0,571.130126953125,4.296372890472412,11.638861656188965,0.0,38.8636360168457,300.0,438352224.0,424292.0,404.0,0.0
41.26420974731445,0.0,584.9033813476562,5.202825546264648,11.650571823120117,0.0,39.54545593261719,300.0,438359136.0,431215.0,404.0,0.0
67.19036102294922,0.0,588.5491943359375,5.202825546264648,11.647988319396973,0.0,39.95454406738281,300.0,438365696.0,437778.0,404.0,0.0
72.8617172241211,0.0,594.625732421875,5.891373634338379,11.647988319396973,0.0,40.227272033691406,300.0,438372256.0,444335.0,404.0,0.0
80.1534423828125,0.0,602.322509765625,5.891373634338379,11.637418746948242,0.0,40.5,300.0,438378784.0,450858.0,404.0,0.0
82.17890167236328,0.0,612.8550415039062,6.597185134887695,11.637418746948242,0.0,40.90909194946289,300.0,438385344.0,457415.0,404.0,0.0
85.4197006225586,0.0,612.4498901367188,7.096927642822266,11.600717544555664,0.0,41.59090805053711,300.0,438391488.0,463579.0,404.0,0.0
87.44517517089844,0.0,605.9684448242188,7.096927642822266,11.600717544555664,0.0,42.272727966308594,300.0,438397984.0,470051.0,404.0,0.0
89.8757553100586,0.0,612.4498901367188,7.5246734619140625,11.592049598693848,0.0,42.818180084228516,300.0,438403168.0,475241.0,404.0,0.0
90.68595123291016,0.0,614.8804321289062,7.5246734619140625,11.592049598693848,0.0,43.09090805053711,300.0,438409088.0,481155.0,404.0,0.0
98.78787231445312,0.0,622.5773315429688,7.811008930206299,11.62177848815918,0.0,43.5,300.0,438415264.0,487335.0,404.0,0.0
95.95219421386719,0.0,618.5264282226562,7.811008930206299,11.62177848815918,0.0,43.6363639831543,300.0,438421088.0,493151.0,404.0,0.0
103.24393463134766,0.0,622.982421875,8.1222562789917,11.606460571289062,0.0,43.6363639831543,300.0,438427680.0,499748.0,404.0,0.0
104.45922088623047,0.0,606.3734130859375,8.1222562789917,11.606460571289062,0.0,43.5,300.0,438434112.0,506197.0,404.0,0.0
107.29486846923828,0.0,622.982421875,8.448079109191895,11.596076011657715,0.0,43.5,300.0,438440800.0,512877.0,404.0,0.0
108.91527557373047,0.0,617.7161865234375,8.448079109191895,11.648826599121094,0.0,43.5,300.0,438447296.0,519376.0,404.0,0.0
111.34585571289062,0.0,583.282958984375,8.765838623046875,11.648826599121094,0.0,43.772727966308594,300.0,438453632.0,525711.0,404.0,0.0
114.58662414550781,0.0,618.9314575195312,8.765838623046875,11.652824401855469,0.0,44.04545593261719,300.0,438460128.0,532208.0,404.0,0.0
119.04267883300781,0.0,635.9454345703125,9.013306617736816,11.652824401855469,0.0,44.45454406738281,300.0,438466912.0,538983.0,404.0,0.0
119.04267883300781,0.0,616.906005859375,9.013306617736816,11.619155883789062,0.0,44.8636360168457,300.0,438473472.0,545541.0,404.0,0.0
122.68854522705078,0.0,620.9569091796875,9.276073455810547,11.619155883789062,0.0,45.1363639831543,300.0,438480032.0,552092.0,404.0,0.0
129.98028564453125,0.0,623.3875122070312,9.276073455810547,11.641796112060547,0.0,45.272727966308594,300.0,438486432.0,558513.0,404.0,0.0
130.3853759765625,0.0,618.9314575195312,9.616264343261719,11.648845672607422,0.0,45.272727966308594,300.0,438492896.0,564976.0,404.0,0.0
129.1700897216797,0.0,617.3109741210938,9.895880699157715,11.648845672607422,0.0,45.272727966308594,300.0,438499424.0,571494.0,404.0,0.0
135.65162658691406,0.0,619.3366088867188,9.895880699157715,11.599771499633789,0.0,45.1363639831543,300.0,438505984.0,578049.0,404.0,0.0
150.23509216308594,0.0,618.1212768554688,10.126344680786133,11.599771499633789,0.0,45.272727966308594,300.0,438512320.0,584410.0,404.0,0.0
168.8695068359375,0.0,606.7785034179688,10.126344680786133,11.597382545471191,0.0,45.40909194946289,300.0,438518592.0,590661.0,404.0,0.0
410.3069152832031,0.0,621.362060546875,10.550110816955566,11.597382545471191,0.0,45.54545593261719,300.0,438525216.0,597285.0,404.0,0.0
417.5986328125,0.0,625.0078735351562,10.550110816955566,11.607503890991211,0.0,45.68181610107422,300.0,438531904.0,603968.0,404.0,0.0
462.56427001953125,0.0,635.5403442382812,14.25003719329834,11.607503890991211,0.0,45.68181610107422,300.0,438537120.0,609209.0,404.0,0.0
487.68023681640625,0.0,631.0844116210938,14.25003719329834,11.56160831451416,0.0,45.68181610107422,300.0,438543200.0,615279.0,404.0,0.0
517.6574096679688,0.0,635.9454345703125,30.596576690673828,11.56160831451416,0.0,45.68181610107422,300.0,438549280.0,621355.0,404.0,0.0
535.4815673828125,0.0,635.5403442382812,30.596576690673828,11.549898147583008,0.0,45.68181610107422,300.0,438555104.0,627184.0,404.0,0.0
553.3058471679688,0.0,639.59130859375,41.89069366455078,11.549898147583008,0.0,45.68181610107422,300.0,438561248.0,633312.0,404.0,0.0
564.6484985351562,0.0,641.6168212890625,41.89069366455078,11.573835372924805,0.0,45.68181610107422,300.0,438567680.0,639744.0,404.0,0.0
572.75048828125,0.0,649.71875,45.27937316894531,11.573835372924805,0.0,45.68181610107422,300.0,438573088.0,645166.0,404.0,0.0
566.2689208984375,0.0,651.7442626953125,45.27937316894531,11.521075248718262,0.0,45.68181610107422,300.0,438579168.0,651241.0,404.0,0.0
578.0167236328125,0.0,645.2627563476562,47.311885833740234,11.521075248718262,0.0,45.68181610107422,300.0,438585248.0,657309.0,404.0,0.0
573.9657592773438,0.0,648.098388671875,47.311885833740234,11.511139869689941,0.0,45.68181610107422,300.0,438591072.0,663145.0,404.0,0.0
600.7020874023438,0.0,648.098388671875,49.10380935668945,11.539192199707031,0.0,45.68181610107422,300.0,438597120.0,669199.0,404.0,0.0
601.1072387695312,0.0,649.71875,49.10380935668945,11.539192199707031,0.0,45.68181610107422,300.0,438603584.0,675648.0,404.0,0.0
612.4498901367188,0.0,651.3391723632812,51.000545501708984,11.53364372253418,0.0,45.54545593261719,300.0,438610112.0,682173.0,404.0,0.0
627.8435668945312,0.0,649.3135986328125,51.000545501708984,11.53364372253418,0.0,45.54545593261719,300.0,438616704.0,688785.0,404.0,0.0
597.4613647460938,0.0,651.3391723632812,52.84420394897461,11.514328002929688,0.0,45.54545593261719,300.0,438622112.0,694175.0,404.0,0.0
612.8550415039062,0.0,656.2003784179688,52.84420394897461,11.514328002929688,0.0,45.54545593261719,300.0,438628032.0,700108.0,404.0,0.0
614.475341796875,0.0,653.7697143554688,54.423492431640625,11.54085922241211,0.0,45.54545593261719,300.0,438634272.0,706334.0,404.0,0.0
654.5799560546875,0.0,657.010498046875,54.423492431640625,11.54085922241211,0.0,45.54545593261719,300.0,438640256.0,712319.0,404.0,0.0
