chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta
-2.08111572265625,0.0,-20.31041717529297,2.2584304809570312,11.557942390441895,0.0,0.0,300.0,518666752.0,465467.0,406.0,0.0
-4.106567859649658,0.0,-20.31041717529297,2.2584304809570312,11.557942390441895,0.0,0.0,300.0,518672064.0,470764.0,406.0,0.0
-4.511663913726807,0.0,-15.449275970458984,2.266286611557007,11.559453010559082,0.0,0.0,300.0,518678048.0,476735.0,406.0,0.0
-3.2964043617248535,0.0,-21.525720596313477,2.266286611557007,11.559453010559082,0.0,0.0,300.0,518684192.0,482904.0,406.0,0.0
-4.511663913726807,0.0,-20.715526580810547,2.273160696029663,11.558381080627441,0.0,0.0,300.0,518690176.0,488875.0,406.0,0.0
-3.7014715671539307,0.0,-19.5002384185791,2.273160696029663,11.558381080627441,0.0,0.0,300.0,518696160.0,494848.0,406.0,0.0
1.564779281616211,0.0,-17.47475814819336,2.267216920852661,11.556976318359375,0.0,0.0,300.0,518702656.0,501364.0,406.0,0.0
-7.7524333000183105,0.0,-21.120622634887695,2.2681989669799805,11.556976318359375,0.0,0.0,300.0,518709376.0,5813.0,406.0,0.0
-2.08111572265625,0.0,-20.715526580810547,2.2681989669799805,11.557766914367676,0.0,0.0,300.0,518716192.0,12611.0,406.0,0.0
-4.916759967803955,0.0,-23.14610481262207,2.2715585231781006,11.557766914367676,0.0,0.0,300.0,518722528.0,18961.0,406.0,0.0
-3.7014715671539307,0.0,-23.55120086669922,2.2715585231781006,11.557250022888184,0.0,0.27272725105285645,300.0,518728864.0,25281.0,406.0,0.0
-4.511663913726807,0.0,-21.525720596313477,2.3039650917053223,11.558975219726562,0.0,0.5454545021057129,300.0,518735616.0,32054.0,406.0,0.0
-5.321856498718262,0.0,-21.120622634887695,2.3039650917053223,11.558975219726562,0.0,0.6818181872367859,300.0,518742112.0,38557.0,406.0,0.0
-4.916759967803955,0.0,-17.879852294921875,2.293628215789795,11.570890426635742,0.0,0.8181818127632141,300.0,518748896.0,45317.0,406.0,0.0
-4.916759967803955,0.0,-21.525720596313477,2.293628215789795,11.570890426635742,0.0,0.8181818127632141,300.0,518755296.0,51740.0,406.0,0.0
-6.537159442901611,0.0,-22.741008758544922,2.1408987045288086,11.559228897094727,0.0,0.8181818127632141,300.0,518761856.0,58298.0,406.0,0.0
-6.132063388824463,0.0,-22.33591079711914,2.1079752445220947,11.559228897094727,0.0,0.6818181872367859,300.0,518768480.0,64900.0,406.0,0.0
-5.72695255279541,0.0,-24.766489028930664,2.1079752445220947,11.532083511352539,0.0,0.6818181872367859,300.0,518774944.0,71368.0,406.0,0.0
-7.347337245941162,0.0,-18.284950256347656,2.0246074199676514,11.532083511352539,0.0,0.9545454382896423,300.0,518781088.0,77531.0,406.0,0.0
-1.270894169807434,0.0,-19.905319213867188,2.0246074199676514,11.532083511352539,0.0,1.3636363744735718,300.0,518788064.0,84492.0,406.0,0.0
-5.72695255279541,0.0,-22.33591079711914,2.0096187591552734,11.592536926269531,0.0,1.9090908765792847,300.0,518794272.0,90708.0,406.0,0.0
-7.347337245941162,0.0,-21.930814743041992,2.0096187591552734,11.592536926269531,0.0,2.454545497894287,300.0,518801120.0,97557.0,406.0,0.0
-5.321856498718262,0.0,-24.766489028930664,2.1168651580810547,11.592536926269531,0.0,2.8636362552642822,300.0,518807648.0,104072.0,406.0,0.0
-5.72695255279541,0.0,-22.33591079711914,2.1168651580810547,11.592536926269531,0.0,3.2727272510528564,300.0,518813760.0,110193.0,406.0,0.0
-7.7524333000183105,0.0,-20.31041717529297,1.9637739658355713,11.592536926269531,0.0,3.545454502105713,300.0,518820672.0,117113.0,406.0,0.0
-5.72695255279541,0.0,-21.525720596313477,1.9637739658355713,11.592536926269531,0.0,3.8181817531585693,300.0,518827264.0,123682.0,406.0,0.0
-4.916759967803955,0.0,-21.930814743041992,1.9981962442398071,11.60995101928711,0.0,4.090909004211426,300.0,518833600.0,130043.0,406.0,0.0
-2.891308069229126,0.0,-19.905319213867188,2.0184569358825684,11.60995101928711,0.0,4.7727274894714355,300.0,518840064.0,136490.0,406.0,0.0
-5.72695255279541,0.0,-23.14610481262207,2.0184569358825684,11.60995101928711,0.0,5.318181991577148,300.0,518846464.0,142905.0,406.0,0.0
-0.05560554563999176,0.0,-20.715526580810547,1.9527133703231812,11.473044395446777,0.0,6.000000476837158,300.0,518853344.0,149766.0,406.0,0.0
-6.537159442901611,0.0,-21.930814743041992,1.9527133703231812,11.473044395446777,0.0,6.68181848526001,300.0,518859904.0,156326.0,406.0,0.0
-6.942241668701172,0.0,-21.930814743041992,1.9362258911132812,11.615996360778809,0.0,7.090909004211426,300.0,518866272.0,162688.0,406.0,0.0
-5.321856498718262,0.0,-23.55120086669922,1.9362258911132812,11.615996360778809,0.0,7.636363506317139,300.0,518872928.0,169352.0,406.0,0.0
-6.537159442901611,0.0,-23.14610481262207,2.0380454063415527,11.610156059265137,0.0,8.181818008422852,300.0,518879520.0,175964.0,406.0,0.0
-4.916759967803955,0.0,-21.525720596313477,2.0380454063415527,11.450199127197266,0.0,9.0,300.0,518886048.0,182484.0,406.0,0.0
-7.347337245941162,0.0,-24.766489028930664,1.8693454265594482,11.450199127197266,0.0,9.818181991577148,300.0,518892576.0,189010.0,406.0,0.0
-6.132063388824463,0.0,-19.095142364501953,1.8693454265594482,11.559999465942383,0.0,10.636363983154297,300.0,518899168.0,195588.0,406.0,0.0
-6.537159442901611,0.0,-22.741008758544922,1.9895131587982178,11.559999465942383,0.0,11.181818008422852,300.0,518905664.0,202108.0,406.0,0.0
-6.942241668701172,0.0,-22.33591079711914,1.9786592721939087,11.6289644241333,0.0,11.863636016845703,300.0,518912224.0,208666.0,406.0,0.0
-5.72695255279541,0.0,-14.639083862304688,1.9786592721939087,11.6289644241333,0.0,12.409090995788574,300.0,518918688.0,215129.0,406.0,0.0
-4.916759967803955,0.0,-21.525720596313477,1.9779356718063354,11.4775390625,0.0,13.227272033691406,300.0,518924896.0,221319.0,406.0,0.0
-3.2964043617248535,0.0,-21.525720596313477,1.9779356718063354,11.4775390625,0.0,14.181818008422852,300.0,518930080.0,226500.0,406.0,0.0
-6.942241668701172,0.0,-20.31041717529297,1.9980412721633911,11.522089004516602,0.0,14.590909004211426,300.0,518936352.0,232771.0,406.0,0.0
-6.132063388824463,0.0,-22.33591079711914,1.9980412721633911,11.522089004516602,0.0,15.545454025268555,300.0,518942240.0,238658.0,406.0,0.0
-6.537159442901611,0.0,-23.55120086669922,2.1035821437835693,11.623495101928711,0.0,16.363636016845703,300.0,518948160.0,244600.0,406.0,0.0
-4.106567859649658,0.0,-21.930814743041992,2.1035821437835693,11.623495101928711,0.0,17.31818199157715,300.0,518954304.0,250735.0,406.0,0.0
5.210616111755371,0.0,-22.33591079711914,1.9679088592529297,11.492554664611816,0.0,18.136363983154297,300.0,518961120.0,257542.0,406.0,0.0
-3.2964043617248535,0.0,-21.930814743041992,1.9679088592529297,11.507638931274414,0.0,18.954544067382812,300.0,518967744.0,264186.0,406.0,0.0
-6.537159442901611,0.0,-22.33591079711914,2.014011859893799,11.507638931274414,0.0,19.909090042114258,300.0,518974304.0,270741.0,406.0,0.0
-6.942241668701172,0.0,-22.33591079711914,2.014011859893799,11.648660659790039,0.0,21.0,300.0,518980864.0,277305.0,406.0,0.0
-2.4862120151519775,0.0,-19.5002384185791,1.9306955337524414,11.648660659790039,0.0,21.954545974731445,300.0,518987328.0,283774.0,406.0,0.0
-5.321856498718262,0.0,-24.766489028930664,1.9306955337524414,11.527286529541016,0.0,22.909090042114258,300.0,518993600.0,290030.0,406.0,0.0
-5.72695255279541,0.0,-20.715526580810547,2.023315191268921,11.527286529541016,0.0,23.863636016845703,300.0,519000448.0,296886.0,406.0,0.0
-3.2964043617248535,0.0,-21.930814743041992,2.023315191268921,11.480006217956543,0.0,24.81818199157715,300.0,519006976.0,303391.0,406.0,0.0
-1.270894169807434,0.0,-22.33591079711914,2.010755777359009,11.651254653930664,0.0,25.636363983154297,300.0,519013504.0,309919.0,406.0,0.0
-6.537159442901611,0.0,-3.2964043617248535,2.072054147720337,11.651254653930664,0.0,26.59090805053711,300.0,519020032.0,316472.0,406.0,0.0
-6.942241668701172,0.0,2.7800679206848145,2.072054147720337,11.587456703186035,0.0,27.40909194946289,300.0,519026592.0,323014.0,406.0,0.0
-5.321856498718262,0.0,30.326581954956055,2.1015663146972656,11.587456703186035,0.0,28.090909957885742,300.0,519033120.0,329536.0,406.0,0.0
-3.2964043617248535,0.0,41.66930389404297,2.1015663146972656,11.478251457214355,0.0,28.636363983154297,300.0,519039520.0,335952.0,406.0,0.0
-7.347337245941162,0.0,64.7597885131836,2.1745975017547607,11.478251457214355,0.0,29.454544067382812,300.0,519046144.0,342582.0,406.0,0.0
-6.942241668701172,0.0,97.57257843017578,2.1745975017547607,11.625639915466309,0.0,30.272727966308594,300.0,519052736.0,349154.0,406.0,0.0
-8.967737197875977,0.0,134.43634033203125,2.1866917610168457,11.625639915466309,0.0,31.363636016845703,300.0,519058880.0,355316.0,406.0,0.0
-2.891308069229126,0.0,195.20077514648438,2.1866917610168457,11.635127067565918,0.0,32.318180084228516,300.0,519065600.0,362020.0,406.0,0.0
0.3494906723499298,0.0,255.9652099609375,2.2896482944488525,11.508038520812988,0.0,32.8636360168457,300.0,519072128.0,368575.0,406.0,0.0
6.425905227661133,0.0,318.3500671386719,2.2896482944488525,11.508038520812988,0.0,33.40909194946289,300.0,519078752.0,375168.0,406.0,0.0
9.666703224182129,0.0,358.859619140625,2.427544116973877,11.583488464355469,0.0,33.95454406738281,300.0,519085376.0,381792.0,406.0,0.0
10.88199234008789,0.0,395.7234191894531,2.865161657333374,11.583488464355469,0.0,34.6363639831543,300.0,519091872.0,388314.0,406.0,0.0
57.46802520751953,0.0,433.3973388671875,2.865161657333374,11.64121150970459,0.0,35.590911865234375,300.0,519098112.0,394546.0,406.0,0.0
67.595458984375,0.0,457.29803466796875,3.634235382080078,11.64121150970459,0.0,36.40909194946289,300.0,519104960.0,401395.0,406.0,0.0
151.85546875,0.0,482.0089111328125,3.634235382080078,11.533487319946289,0.0,36.95454406738281,300.0,519111488.0,407910.0,406.0,0.0
232.0645294189453,0.0,494.5669250488281,6.688150882720947,11.556645393371582,0.0,37.5,300.0,519118048.0,414476.0,406.0,0.0
290.80352783203125,0.0,532.2407836914062,6.688150882720947,11.556645393371582,0.0,38.04545593261719,300.0,519124512.0,420938.0,406.0,0.0
336.17425537109375,0.0,549.2548828125,16.245908737182617,11.634288787841797,0.0,38.727272033691406,300.0,519130912.0,427338.0,406.0,0.0
368.5820007324219,0.0,569.914794921875,16.245908737182617,11.634288787841797,0.0,39.40909194946289,300.0,519137632.0,434062.0,406.0,0.0
402.2049560546875,0.0,586.11865234375,30.309207916259766,11.634288787841797,0.0,39.95454406738281,300.0,519143808.0,440239.0,406.0,0.0
418.00372314453125,0.0,603.1326904296875,30.309207916259766,11.634288787841797,0.0,40.3636360168457,300.0,519150496.0,446927.0,406.0,0.0
427.3209228515625,0.0,616.0957641601562,40.408416748046875,11.529207229614258,0.0,40.77272415161133,300.0,519156768.0,453195.0,406.0,0.0
459.323486328125,0.0,622.5773315429688,47.062767028808594,11.529207229614258,0.0,41.31818389892578,300.0,519163296.0,459714.0,406.0,0.0
479.57830810546875,0.0,637.9710083007812,47.062767028808594,11.61998462677002,0.0,41.727272033691406,300.0,519169952.0,466370.0,406.0,0.0
467.0203552246094,0.0,640.4015502929688,51.5689811706543,11.61998462677002,0.0,42.1363639831543,300.0,519176704.0,473119.0,406.0,0.0
484.8446044921875,0.0,645.2627563476562,51.5689811706543,11.61998462677002,0.0,42.54545593261719,300.0,519183328.0,479750.0,406.0,0.0
471.4764404296875,0.0,648.9086303710938,51.5689811706543,11.487475395202637,0.0,42.818180084228516,300.0,519189888.0,486304.0,406.0,0.0
481.60382080078125,0.0,654.1748046875,51.5689811706543,11.487475395202637,0.0,43.3636360168457,300.0,519196416.0,492833.0,406.0,0.0
501.4535827636719,0.0,665.1123657226562,57.21531295776367,11.487475395202637,0.0,43.772727966308594,300.0,519202912.0,499346.0,406.0,0.0
516.4420776367188,0.0,654.9849853515625,57.21531295776367,11.487475395202637,0.0,44.31818389892578,300.0,519209472.0,505903.0,406.0,0.0
505.09942626953125,0.0,654.9849853515625,59.114173889160156,11.578505516052246,0.0,44.727272033691406,300.0,519215968.0,512414.0,406.0,0.0
521.30322265625,0.0,657.010498046875,59.114173889160156,11.46445369720459,0.0,45.1363639831543,300.0,519222432.0,518872.0,406.0,0.0
539.9376831054688,0.0,659.0360107421875,59.61510467529297,11.46445369720459,0.0,45.272727966308594,300.0,519228608.0,525032.0,406.0,0.0
525.7593383789062,0.0,657.8206787109375,60.061248779296875,11.527559280395508,0.0,45.272727966308594,300.0,519235232.0,531667.0,406.0,0.0
516.4420776367188,0.0,657.010498046875,60.061248779296875,11.527559280395508,0.0,45.1363639831543,300.0,519242048.0,538468.0,406.0,0.0
521.7083740234375,0.0,657.4155883789062,60.33161544799805,11.597675323486328,0.0,45.0,300.0,519248608.0,545034.0,406.0,0.0
500.64337158203125,0.0,661.0614013671875,60.33161544799805,11.597675323486328,0.0,45.0,300.0,519255008.0,551430.0,406.0,0.0
498.61785888671875,0.0,656.2003784179688,60.33879852294922,11.517252922058105,0.0,45.0,300.0,519261312.0,557730.0,406.0,0.0
512.3911743164062,0.0,655.39013671875,60.33879852294922,11.517252922058105,0.0,45.0,300.0,519268000.0,564417.0,406.0,0.0
509.5554504394531,0.0,654.5799560546875,60.21103286743164,11.520276069641113,0.0,45.0,300.0,519273056.0,569487.0,406.0,0.0
517.2522583007812,0.0,652.554443359375,60.21103286743164,11.520276069641113,0.0,45.0,300.0,519279040.0,575461.0,406.0,0.0
496.9974670410156,0.0,650.5289916992188,60.03866195678711,11.600152015686035,0.0,45.0,300.0,519284992.0,581438.0,406.0,0.0
505.5044860839844,0.0,654.9849853515625,60.03866195678711,11.600152015686035,0.0,45.0,300.0,519291168.0,587605.0,406.0,0.0
507.1248474121094,0.0,648.9086303710938,59.97224807739258,11.550521850585938,0.0,45.0,300.0,519297120.0,593543.0,406.0,0.0
507.1248474121094,0.0,649.3135986328125,59.97224807739258,11.548601150512695,0.0,45.0,300.0,519303616.0,600045.0,406.0,0.0
490.5158996582031,0.0,646.883056640625,59.77791213989258,11.548601150512695,0.0,45.0,300.0,519310176.0,606598.0,406.0,0.0
499.83319091796875,0.0,646.0728759765625,59.77791213989258,11.629130363464355,0.0,45.0,300.0,519316736.0,613162.0,406.0,0.0
499.4280700683594,0.0,645.2627563476562,59.62818145751953,11.629130363464355,0.0,45.0,300.0,519322080.0,618497.0,406.0,0.0
502.6688537597656,0.0,644.857666015625,59.62818145751953,11.587759017944336,0.0,45.0,300.0,519328032.0,624471.0,406.0,0.0
507.1248474121094,0.0,642.4269409179688,59.32990646362305,11.587759017944336,0.0,45.0,300.0,519334176.0,630596.0,406.0,0.0
491.3260498046875,0.0,639.59130859375,59.32990646362305,11.54295539855957,0.0,45.0,300.0,519340128.0,636572.0,406.0,0.0
495.7822265625,0.0,639.9963989257812,58.919578552246094,11.54295539855957,0.0,45.0,300.0,519346080.0,642504.0,406.0,0.0
484.8446044921875,0.0,637.9710083007812,58.919578552246094,11.63085651397705,0.0,45.0,300.0,519352576.0,649019.0,406.0,0.0
489.30059814453125,0.0,635.9454345703125,58.51545333862305,11.63085651397705,0.0,45.0,300.0,519359136.0,655573.0,406.0,0.0
488.89556884765625,0.0,631.89453125,58.51545333862305,11.6195650100708,0.0,45.0,300.0,519365696.0,662130.0,406.0,0.0
485.6548156738281,0.0,629.8690185546875,58.170040130615234,11.6195650100708,0.0,45.0,300.0,519372224.0,668643.0,406.0,0.0
481.1986999511719,0.0,623.7926635742188,58.170040130615234,11.530611038208008,0.0,45.0,300.0,519378720.0,675161.0,406.0,0.0
475.52740478515625,0.0,617.7161865234375,57.79304885864258,11.572275161743164,0.0,45.0,300.0,519385088.0,681520.0,406.0,0.0
484.0343933105469,0.0,612.8550415039062,57.47084426879883,11.572275161743164,0.0,45.0,300.0,519391712.0,688147.0,406.0,0.0
476.74267578125,0.0,609.6142578125,57.47084426879883,11.604403495788574,0.0,45.0,300.0,519397152.0,693574.0,406.0,0.0
472.2866516113281,0.0,605.9684448242188,57.11168670654297,11.604403495788574,0.0,45.0,300.0,519403136.0,699557.0,406.0,0.0
471.4764404296875,0.0,604.3480224609375,57.11168670654297,11.52314281463623,0.0,45.0,300.0,519409056.0,705480.0,406.0,0.0
464.9948425292969,0.0,601.1072387695312,56.46660614013672,11.52314281463623,0.0,45.0,300.0,519415264.0,711694.0,406.0,0.0
468.6407470703125,0.0,601.9174194335938,56.46660614013672,11.51858901977539,0.0,45.0,300.0,519421152.0,717572.0,406.0,0.0
455.2725524902344,0.0,602.322509765625,55.6796989440918,11.51858901977539,0.0,45.0,300.0,519427712.0,724131.0,406.0,0.0
462.56427001953125,0.0,603.5377807617188,55.6796989440918,11.553144454956055,0.0,45.0,300.0,519433088.0,729508.0,406.0,0.0
