chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta,
0.0,-8.15754508972168,-15.854372024536133,-0.07339279353618622,9.953084945678711,0.0,0.0,0.0,409389088.0,2991.0,400.0,0.0
0.0,-9.372833251953125,-15.449275970458984,-0.07339279353618622,9.95340633392334,0.0,0.0,0.0,409395232.0,9156.0,400.0,0.0
0.0,-8.967737197875977,-17.879852294921875,-0.07623547315597534,9.95340633392334,0.0,0.0,0.0,409401888.0,15800.0,400.0,0.0
0.0,-9.372833251953125,-17.06966209411621,-0.07623547315597534,9.955190658569336,0.0,0.0,0.0,409407168.0,21092.0,400.0,0.0
0.0,-8.967737197875977,-15.044179916381836,-0.0589209720492363,9.955190658569336,0.0,0.0,0.0,409413216.0,27121.0,400.0,0.0
0.0,-6.132063388824463,-18.284950256347656,-0.0589209720492363,9.956965446472168,0.0,0.0,0.0,409419040.0,32952.0,400.0,0.0
0.0,-8.15754508972168,-17.06966209411621,-0.06558834761381149,9.956965446472168,0.0,0.0,0.0,409425184.0,39086.0,400.0,0.0
0.0,-11.398314476013184,-16.259469985961914,-0.06558834761381149,9.954333305358887,0.0,0.0,0.0,409431296.0,45223.0,400.0,0.0
0.0,-10.183025360107422,-18.690046310424805,-0.05850749462842941,9.954333305358887,0.0,0.0,0.0,409437824.0,51724.0,400.0,0.0
0.0,-8.562640190124512,-18.284950256347656,-0.05850749462842941,9.952646255493164,0.0,0.0,0.0,409443136.0,57062.0,400.0,0.0
0.0,-9.777929306030273,-15.854372024536133,-0.044449154287576675,9.952646255493164,0.0,0.0,0.0,409449280.0,63181.0,400.0,0.0
0.0,-6.537159442901611,-16.259469985961914,-0.044449154287576675,9.95262622833252,0.0,0.0,0.0,409455296.0,69199.0,400.0,0.0
0.0,-8.562640190124512,-17.06966209411621,-0.04667161405086517,9.95262622833252,0.0,0.0,0.0,409461120.0,75025.0,400.0,0.0
0.0,-8.967737197875977,-17.06966209411621,-0.04667161405086517,9.953553199768066,0.0,0.0,0.0,409467232.0,81156.0,400.0,0.0
0.0,-8.967737197875977,-13.828877449035645,-0.05700862780213356,9.953553199768066,0.0,0.0,0.0,409473760.0,87666.0,400.0,0.0
0.0,-12.20850658416748,-12.20850658416748,-0.05700862780213356,9.954947471618652,0.0,0.0,0.0,409479104.0,93002.0,400.0,0.0
0.0,-8.562640190124512,-16.66456413269043,-0.06548497825860977,9.954947471618652,0.0,0.0,0.0,409485024.0,98922.0,400.0,0.0
0.0,-7.347337245941162,-18.690046310424805,-0.06548497825860977,9.953865051269531,0.0,0.0,0.0,409491136.0,105045.0,400.0,0.0
0.0,-7.347337245941162,-17.06966209411621,-0.0643995925784111,9.952587127685547,0.0,0.0,0.0,409497152.0,111066.0,400.0,0.0
