chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta,
0.0,-11.803409576416016,-15.854372024536133,0.027599824592471123,9.238859176635742,0.0,0.0,0.0,99487072.0,1763.0,393.0,0.0
0.0,-9.372833251953125,-18.284950256347656,0.023465018719434738,9.238859176635742,0.0,0.0,0.0,99493192.0,7889.0,393.0,0.0
0.0,-9.372833251953125,-16.66456413269043,0.023465018719434738,9.23810863494873,0.0,0.0,0.0,99499584.0,14278.0,393.0,0.0
0.0,-12.613602638244629,-17.47475814819336,0.02491220086812973,9.23810863494873,0.0,0.0,0.0,99505968.0,20664.0,393.0,0.0
0.0,-11.803409576416016,-14.233972549438477,0.02491220086812973,9.238469123840332,0.0,0.0,0.0,99511240.0,25933.0,393.0,0.0
0.0,-12.20850658416748,-17.47475814819336,0.03395708650350571,9.238469123840332,0.0,0.0,0.0,99517168.0,31865.0,393.0,0.0
0.0,-8.967737197875977,-18.690046310424805,0.03395708650350571,9.23945426940918,0.0,0.0,0.0,99523104.0,37796.0,393.0,0.0
0.0,-10.58812141418457,-17.879852294921875,0.02853015623986721,9.23945426940918,0.0,0.0,0.0,99529032.0,43727.0,393.0,0.0
0.0,-11.803409576416016,-16.259469985961914,0.02853015623986721,9.239648818969727,0.0,0.0,0.0,99535448.0,50139.0,393.0,0.0
0.0,-9.777929306030273,-13.42378044128418,0.01664259098470211,9.239648818969727,0.0,0.0,0.0,99542080.0,56773.0,393.0,0.0
0.0,-11.398314476013184,-17.47475814819336,0.01664259098470211,9.240673065185547,0.0,0.0,0.0,99548472.0,63167.0,393.0,0.0
0.0,-9.777929306030273,-17.06966209411621,0.011060603894293308,9.240673065185547,0.0,0.0,0.0,99555016.0,69711.0,393.0,0.0
0.0,-11.398314476013184,-18.284950256347656,0.022896483540534973,9.239424705505371,0.0,0.0,0.0,99561712.0,76410.0,393.0,0.0
0.0,-9.777929306030273,-15.854372024536133,0.022896483540534973,9.239424705505371,0.0,0.0,0.0,99567008.0,81700.0,393.0,0.0
0.0,-12.613602638244629,-17.06966209411621,0.03400877118110657,9.23732852935791,0.0,0.0,0.0,99573224.0,87921.0,393.0,0.0
0.0,-12.20850658416748,-16.66456413269043,0.03400877118110657,9.23819637298584,0.0,0.0,0.0,99579160.0,93851.0,393.0,0.0
0.0,-10.58812141418457,-14.233972549438477,0.02734139934182167,9.23819637298584,0.0,0.0,0.0,99585048.0,99740.0,393.0,0.0
0.0,-10.58812141418457,-18.284950256347656,0.02734139934182167,9.240038871765137,0.0,0.0,0.0,99591064.0,105760.0,393.0,0.0
0.0,-11.398314476013184,-15.449275970458984,0.02010549046099186,9.240038871765137,0.0,0.0,0.0,99597528.0,112220.0,393.0,0.0
0.0,-11.398314476013184,-18.284950256347656,0.02010549046099186,9.239307403564453,0.0,0.0,0.0,99604080.0,118776.0,393.0,0.0
0.0,-10.993218421936035,-16.259469985961914,0.0331818126142025,9.239307403564453,0.0,0.0,0.0,99610512.0,125210.0,393.0,0.0
0.0,-10.183025360107422,-15.449275970458984,0.0331818126142025,9.23858642578125,0.0,0.0,0.0,99616104.0,130800.0,393.0,0.0
0.0,-13.018699645996094,-13.828877449035645,0.03075261414051056,9.23858642578125,0.0,0.0,0.0,99622232.0,136923.0,393.0,0.0
0.0,-11.398314476013184,-18.284950256347656,0.03075261414051056,9.237649917602539,0.0,0.0,0.0,99628056.0,142749.0,393.0,0.0
0.0,-10.183025360107422,-18.284950256347656,0.03168294578790665,9.237649917602539,0.0,0.0,0.0,99634176.0,148874.0,393.0,0.0
0.0,-6.942241668701172,-15.449275970458984,0.03168294578790665,9.238966941833496,0.0,0.0,0.0,99640112.0,154802.0,393.0,0.0
0.0,-11.803409576416016,-15.449275970458984,0.032561589032411575,9.238966941833496,0.0,0.0,0.0,99646624.0,161318.0,393.0,0.0
