chamberPressure,upstreamPressure,downstreamPressure,thrust,propellantMass,massFlow,throttlePosition,igniterVoltage,missionTime,managerStateTime,delta,
0.0,650.9340209960938,-17.879852294921875,0.18513590097427368,8.83855152130127,0.0,0.0,0.0,102426152.0,2988.0,394.0,0.0
0.0,648.9086303710938,-14.233972549438477,0.18513590097427368,8.83855152130127,0.0,0.0,0.0,102432024.0,8859.0,394.0,0.0
0.0,653.7697143554688,-13.828877449035645,0.19449089467525482,8.838522911071777,0.0,0.0,0.0,102438288.0,15121.0,394.0,0.0
0.0,648.9086303710938,-17.879852294921875,0.19449089467525482,8.83807373046875,0.0,0.0,0.0,102444448.0,21280.0,394.0,0.0
0.0,651.7442626953125,-15.854372024536133,0.18291343748569489,8.83807373046875,0.0,0.0,0.0,102450912.0,27745.0,394.0,0.0
0.0,650.1238403320312,-15.854372024536133,0.18291343748569489,8.838454246520996,0.0,0.0,0.0,102456112.0,32944.0,394.0,0.0
0.0,652.9595336914062,-14.233972549438477,0.1822415441274643,8.838454246520996,0.0,0.0,0.0,102462040.0,38878.0,394.0,0.0
0.0,649.71875,-17.47475814819336,0.1822415441274643,8.838356971740723,0.0,0.0,0.0,102468264.0,45099.0,394.0,0.0
0.0,650.1238403320312,-14.639083862304688,0.1896841824054718,8.838356971740723,0.0,0.0,0.0,102474144.0,50981.0,394.0,0.0
0.0,650.9340209960938,-15.449275970458984,0.1896841824054718,8.838112831115723,0.0,0.0,0.0,102480248.0,57085.0,394.0,0.0
0.0,648.9086303710938,-14.233972549438477,0.1891673356294632,8.838112831115723,0.0,0.0,0.0,102486944.0,63780.0,394.0,0.0
0.0,654.5799560546875,-12.613602638244629,0.1891673356294632,8.83792781829834,0.0,0.0,0.0,102492240.0,69073.0,394.0,0.0
0.0,655.7952270507812,-13.018699645996094,0.18043255805969238,8.83792781829834,0.0,0.0,0.0,102498016.0,74851.0,394.0,0.0
0.0,649.71875,-13.828877449035645,0.18043255805969238,8.836464881896973,0.0,0.0,0.0,102504240.0,81076.0,394.0,0.0
0.0,650.1238403320312,-15.044179916381836,0.18296512961387634,8.836464881896973,0.0,0.0,0.0,102510176.0,87009.0,394.0,0.0
0.0,648.9086303710938,-16.259469985961914,0.18296512961387634,8.837664604187012,0.0,0.0,0.0,102516400.0,93234.0,394.0,0.0
0.0,649.71875,-15.854372024536133,0.184205561876297,8.837664604187012,0.0,0.0,0.0,102522808.0,99644.0,394.0,0.0
0.0,650.1238403320312,-14.639083862304688,0.184205561876297,8.836260795593262,0.0,0.0,0.0,102528120.0,104957.0,394.0,0.0
0.0,649.71875,-15.044179916381836,0.17815841734409332,8.836260795593262,0.0,0.0,0.0,102534144.0,110978.0,394.0,0.0
0.0,651.7442626953125,-14.233972549438477,0.17815841734409332,8.836173057556152,0.0,0.0,0.0,102540264.0,117101.0,394.0,0.0
0.0,654.1748046875,-13.42378044128418,0.19847065210342407,8.836173057556152,0.0,0.0,0.0,102546144.0,122979.0,394.0,0.0
0.0,650.5289916992188,-14.233972549438477,0.19847065210342407,8.836981773376465,0.0,0.0,0.0,102552328.0,129165.0,394.0,0.0
0.0,647.6932983398438,-15.449275970458984,0.21108180284500122,8.836981773376465,0.0,0.0,0.0,102558728.0,135564.0,394.0,0.0
0.0,647.6932983398438,-14.639083862304688,0.21108180284500122,8.838610649108887,0.0,0.0,0.0,102564080.0,140914.0,394.0,0.0
0.0,649.71875,-16.259469985961914,0.18585948646068573,8.838610649108887,0.0,0.0,0.0,102570152.0,146988.0,394.0,0.0
0.0,648.5034790039062,-13.018699645996094,0.18585948646068573,8.840482711791992,0.0,0.0,0.0,102576272.0,153109.0,394.0,0.0
0.0,650.9340209960938,-13.828877449035645,0.18653139472007751,8.840482711791992,0.0,0.0,0.0,102582056.0,158888.0,394.0,0.0
0.0,648.9086303710938,-15.854372024536133,0.18653139472007751,8.839975357055664,0.0,0.0,0.0,102588232.0,165067.0,394.0,0.0
0.0,650.9340209960938,-16.66456413269043,0.18503253161907196,8.839975357055664,0.0,0.0,0.0,102594800.0,171637.0,394.0,0.0
0.0,650.1238403320312,-16.259469985961914,0.18503253161907196,8.839975357055664,0.0,0.0,0.0,102600096.0,176930.0,394.0,0.0
0.0,650.1238403320312,-14.233972549438477,0.20529307425022125,8.839975357055664,0.0,0.0,0.0,102606024.0,182856.0,394.0,0.0
0.0,647.6932983398438,-13.828877449035645,0.20529307425022125,8.839975357055664,0.0,0.0,0.0,102612144.0,188979.0,394.0,0.0
0.0,648.9086303710938,-15.449275970458984,0.211908757686615,8.837138175964355,0.0,0.0,0.0,102618320.0,195156.0,394.0,0.0
0.0,648.098388671875,-17.06966209411621,0.211908757686615,8.837138175964355,0.0,0.0,0.0,102624208.0,201041.0,394.0,0.0
0.0,649.71875,-10.993218421936035,0.19945266842842102,8.837644577026367,0.0,0.0,0.0,102630720.0,207557.0,394.0,0.0
0.0,649.3135986328125,-13.828877449035645,0.19945266842842102,8.837644577026367,0.0,0.0,0.0,102636064.0,212896.0,394.0,0.0
0.0,650.5289916992188,-15.044179916381836,0.1988324373960495,8.8400239944458,0.0,0.0,0.0,102642184.0,219021.0,394.0,0.0
0.0,647.6932983398438,-14.639083862304688,0.1988324373960495,8.8400239944458,0.0,0.0,0.0,102648208.0,225044.0,394.0,0.0
0.0,648.9086303710938,-16.259469985961914,0.19671335816383362,8.839838981628418,0.0,0.0,0.0,102654176.0,231014.0,394.0,0.0
0.0,650.1238403320312,-16.66456413269043,0.19671335816383362,8.839838981628418,0.0,0.0,0.0,102660096.0,236934.0,394.0,0.0
0.0,652.1493530273438,-12.20850658416748,0.19505943357944489,8.839176177978516,0.0,0.0,0.0,102666536.0,243373.0,394.0,0.0
0.0,649.71875,-14.233972549438477,0.19505943357944489,8.839176177978516,0.0,0.0,0.0,102673008.0,249840.0,394.0,0.0
0.0,651.7442626953125,-14.233972549438477,0.1877201497554779,8.838112831115723,0.0,0.0,0.0,102679680.0,256512.0,394.0,0.0
0.0,654.1748046875,-12.20850658416748,0.1877201497554779,8.838112831115723,0.0,0.0,0.0,102685144.0,261979.0,394.0,0.0
0.0,652.9595336914062,-13.42378044128418,0.19666166603565216,8.83807373046875,0.0,0.0,0.0,102691208.0,268044.0,394.0,0.0
0.0,651.3391723632812,-15.854372024536133,0.19666166603565216,8.83807373046875,0.0,0.0,0.0,102697272.0,274110.0,394.0,0.0
0.0,649.71875,-15.449275970458984,0.18859879672527313,8.83895206451416,0.0,0.0,0.0,102703136.0,279973.0,394.0,0.0
0.0,650.1238403320312,-16.66456413269043,0.18859879672527313,8.83895206451416,0.0,0.0,0.0,102709008.0,285846.0,394.0,0.0
0.0,652.1493530273438,-15.449275970458984,0.1772797703742981,8.840394973754883,0.0,0.0,0.0,102715536.0,292371.0,394.0,0.0
0.0,646.883056640625,-14.639083862304688,0.1772797703742981,8.840394973754883,0.0,0.0,0.0,102721072.0,297906.0,394.0,0.0
0.0,650.9340209960938,-16.259469985961914,0.17996738851070404,8.841750144958496,0.0,0.0,0.0,102727152.0,303984.0,394.0,0.0
0.0,648.5034790039062,-12.613602638244629,0.17996738851070404,8.841750144958496,0.0,0.0,0.0,102733216.0,310055.0,394.0,0.0
0.0,653.3646240234375,-17.06966209411621,0.1789853721857071,8.839673042297363,0.0,0.0,0.0,102739096.0,315931.0,394.0,0.0
0.0,650.9340209960938,-16.66456413269043,0.1789853721857071,8.837410926818848,0.0,0.0,0.0,102745272.0,322105.0,394.0,0.0
0.0,650.5289916992188,-16.259469985961914,0.18208648264408112,8.837410926818848,0.0,0.0,0.0,102751384.0,328220.0,394.0,0.0
0.0,650.1238403320312,-14.639083862304688,0.18208648264408112,8.836953163146973,0.0,0.0,0.0,102757864.0,334698.0,394.0,0.0
0.0,654.9849853515625,-12.20850658416748,0.1943875253200531,8.836953163146973,0.0,0.0,0.0,102763104.0,339941.0,394.0,0.0
0.0,652.1493530273438,-13.42378044128418,0.1943875253200531,8.837644577026367,0.0,0.0,0.0,102769224.0,346060.0,394.0,0.0
0.0,650.1238403320312,-10.993218421936035,0.21314920485019684,8.837644577026367,0.0,0.0,0.0,102775008.0,351841.0,394.0,0.0
0.0,649.3135986328125,-15.854372024536133,0.21314920485019684,8.8397216796875,0.0,0.0,0.0,102781232.0,358063.0,394.0,0.0
0.0,650.9340209960938,-16.66456413269043,0.19629988074302673,8.8397216796875,0.0,0.0,0.0,102787408.0,364239.0,394.0,0.0
0.0,649.3135986328125,-14.639083862304688,0.19629988074302673,8.840804100036621,0.0,0.0,0.0,102793944.0,370780.0,394.0,0.0
0.0,649.3135986328125,-16.259469985961914,0.19014935195446014,8.840804100036621,0.0,0.0,0.0,102799016.0,375852.0,394.0,0.0
